Occupation Field,Municipality,Skill,Count
"Kultur, media, design",Varberg,sociala medier,2
"Kultur, media, design",Varberg,bibliotek,2
"Kultur, media, design",Varberg,fotboll,2
"Kultur, media, design",Varberg,fotbollsmatcher,2
Tekniskt arbete,Ystad,körkort,10
Tekniskt arbete,Ystad,teknik,10
Tekniskt arbete,Ystad,projektering,8
Tekniskt arbete,Ystad,teknisk utbildning,8
Tekniskt arbete,Ystad,svenska,7
Tekniskt arbete,Ystad,inmätning,6
Tekniskt arbete,Ystad,gps,6
Tekniskt arbete,Ystad,cad-program,6
Tekniskt arbete,Ystad,koordinatsystem,6
Tekniskt arbete,Ystad,laserdata,6
"Kultur, media, design",Mellerud,statsvetenskap,1
"Kultur, media, design",Mellerud,informationssäkerhet,1
"Kultur, media, design",Mellerud,informationssäkerhetsområdet,1
"Kultur, media, design",Mellerud,universitetsexamen,1
"Kultur, media, design",Mellerud,regler,1
"Kultur, media, design",Mellerud,juridik,1
"Kultur, media, design",Mellerud,verktyg,1
"Kultur, media, design",Mellerud,informationssäkerhetsarbete,1
"Kultur, media, design",Mellerud,högskoleexamen,1
Naturbruk,Lerum,traktor,1
Naturbruk,Lerum,trädgårdsskötsel,1
Naturbruk,Lerum,fordon,1
Naturbruk,Lerum,gräsklippning,1
Naturbruk,Lerum,beskärning,1
Naturbruk,Lerum,planter,1
Naturbruk,Lerum,bevattning,1
Naturbruk,Lerum,parkmiljö,1
Naturbruk,Lerum,elbil,1
Naturbruk,Lerum,yrkeshögskoleutbildning,1
Säkerhetsarbete,Borgholm,körkort,3
Säkerhetsarbete,Borgholm,kassavana,3
Säkerhetsarbete,Borgholm,träning,2
Säkerhetsarbete,Borgholm,engelska,2
Säkerhetsarbete,Borgholm,säkerhet,2
Säkerhetsarbete,Borgholm,rådgivning,2
Säkerhetsarbete,Borgholm,bygglagen,2
Säkerhetsarbete,Borgholm,handläggning,2
Säkerhetsarbete,Borgholm,planfrågor,2
Säkerhetsarbete,Borgholm,regler,2
Hälso- och sjukvård,Övertorneå,finska,4
Hälso- och sjukvård,Övertorneå,körkort,3
Hälso- och sjukvård,Övertorneå,utvecklingsarbete,3
Hälso- och sjukvård,Övertorneå,meänkieli,3
Hälso- och sjukvård,Övertorneå,insatser,3
Hälso- och sjukvård,Övertorneå,hemtjänst,2
Hälso- och sjukvård,Övertorneå,sjukvård,2
Hälso- och sjukvård,Övertorneå,mottagning,2
Hälso- och sjukvård,Övertorneå,primärvård,2
Hälso- och sjukvård,Övertorneå,c-behörighet,2
"Installation, drift, underhåll",Vilhelmina,resor,1
"Installation, drift, underhåll",Vilhelmina,datakunning,1
"Installation, drift, underhåll",Vilhelmina,körkort,1
"Installation, drift, underhåll",Vilhelmina,elkraft,1
"Installation, drift, underhåll",Vilhelmina,svenska,1
"Administration, ekonomi, juridik",Storuman,svenska,4
"Administration, ekonomi, juridik",Storuman,fakturering,3
"Administration, ekonomi, juridik",Storuman,utvecklingsarbete,3
"Administration, ekonomi, juridik",Storuman,datorvana,2
"Administration, ekonomi, juridik",Storuman,engelska,2
"Administration, ekonomi, juridik",Storuman,eftergymnasial utbildning,2
"Administration, ekonomi, juridik",Storuman,ekonomiadministration,2
"Administration, ekonomi, juridik",Storuman,kommunikation,2
"Administration, ekonomi, juridik",Storuman,löpande bokföring,2
"Administration, ekonomi, juridik",Storuman,digitalisering,2
Socialt arbete,Aneby,barn,10
Socialt arbete,Aneby,insatser,9
Socialt arbete,Aneby,körkort,8
Socialt arbete,Aneby,socialt arbete,8
Socialt arbete,Aneby,socialtjänst,8
Socialt arbete,Aneby,svenska,7
Socialt arbete,Aneby,socionomexamen,7
Socialt arbete,Aneby,utredning,7
Socialt arbete,Aneby,ungdomar,7
Socialt arbete,Aneby,lagstiftningar,6
Industriell tillverkning,Aneby,teknik,4
Industriell tillverkning,Aneby,processindustri,3
Industriell tillverkning,Aneby,material,3
Industriell tillverkning,Aneby,maskinlinjer,3
Industriell tillverkning,Aneby,produktionsprocesser,3
Industriell tillverkning,Aneby,engelska,1
Industriell tillverkning,Aneby,processoptimering,1
Industriell tillverkning,Aneby,underhållsarbete,1
Industriell tillverkning,Aneby,drifting,1
Industriell tillverkning,Aneby,återrapportering,1
"Installation, drift, underhåll",Klippan,körkort,11
"Installation, drift, underhåll",Klippan,engelska,5
"Installation, drift, underhåll",Klippan,rapportering,4
"Installation, drift, underhåll",Klippan,montering,3
"Installation, drift, underhåll",Klippan,fastighetsskötsel,3
"Installation, drift, underhåll",Klippan,felsökning,3
"Installation, drift, underhåll",Klippan,utrustning,3
"Installation, drift, underhåll",Klippan,installation,3
"Installation, drift, underhåll",Klippan,svenska,3
"Installation, drift, underhåll",Klippan,reparation,3
Bygg och anläggning,Skinnskatteberg,finska,3
Bygg och anläggning,Skinnskatteberg,svenska,3
Bygg och anläggning,Skinnskatteberg,bygglagen,2
Bygg och anläggning,Skinnskatteberg,fysisk planering,2
Bygg och anläggning,Skinnskatteberg,bygglov,2
Bygg och anläggning,Skinnskatteberg,planlagstiftning,2
Bygg och anläggning,Skinnskatteberg,kommunal förvaltning,2
Bygg och anläggning,Skinnskatteberg,myndighetsutövning,2
Bygg och anläggning,Skinnskatteberg,byggnadsingenjörsutbildning,2
Bygg och anläggning,Skinnskatteberg,körkort,1
Sanering och renhållning,Älvsbyn,fasadrengöring,2
Sanering och renhållning,Älvsbyn,saneringsarbete,2
Sanering och renhållning,Älvsbyn,städning,2
Sanering och renhållning,Älvsbyn,industristädning,2
Sanering och renhållning,Älvsbyn,barn,1
Sanering och renhållning,Älvsbyn,barnpassning,1
Säkerhetsarbete,Ockelbo,gymnasieskolekompetens,1
Säkerhetsarbete,Ockelbo,kriminalvården,1
Säkerhetsarbete,Ockelbo,säkerhetsarbete,1
Säkerhetsarbete,Ockelbo,frigivningsplanering,1
Säkerhetsarbete,Ockelbo,beteendevetenskap,1
Säkerhetsarbete,Ockelbo,juridik,1
Säkerhetsarbete,Ockelbo,social omsorg,1
Säkerhetsarbete,Ockelbo,visitationsarbete,1
Säkerhetsarbete,Ockelbo,arbetslivserfarenhet,1
Säkerhetsarbete,Ockelbo,eftergymnasial utbildning,1
Hälso- och sjukvård,Sorsele,dokumentation,2
Hälso- och sjukvård,Sorsele,svenska,2
Hälso- och sjukvård,Sorsele,omsorg,2
Hälso- och sjukvård,Sorsele,körkort,2
Hälso- och sjukvård,Sorsele,hemtjänst,1
Hälso- och sjukvård,Sorsele,rådgivning,1
Hälso- och sjukvård,Sorsele,sjukvård,1
Hälso- och sjukvård,Sorsele,språkkunskaper,1
Hälso- och sjukvård,Sorsele,hemsjukvård,1
Hälso- och sjukvård,Sorsele,kommunikation,1
Naturbruk,Oxelösund,sjukvård,2
Naturbruk,Oxelösund,parkarbete,2
Naturbruk,Oxelösund,grönyteskötsel,2
Naturbruk,Oxelösund,gräsklippning,2
Naturbruk,Oxelösund,körkort,2
Naturbruk,Oxelösund,fastigheter,2
Naturbruk,Oxelösund,planter,2
Naturbruk,Oxelösund,god fysik,2
Naturbruk,Oxelösund,inre skötsel,2
Naturbruk,Oxelösund,trädgårdsarbete,2
Data/IT,Motala,it-drift,4
Data/IT,Motala,drifting,4
Data/IT,Motala,mysql,3
Data/IT,Motala,svenska,3
Data/IT,Motala,linux,3
Data/IT,Motala,kommunikation,3
Data/IT,Motala,körkort,3
Data/IT,Motala,sql-server,2
Data/IT,Motala,windows server,2
Data/IT,Motala,ensamarbete,2
"Hotell, restaurang, storhushåll",Osby,restaurang,4
"Hotell, restaurang, storhushåll",Osby,beställningar,2
"Hotell, restaurang, storhushåll",Osby,tillagning,2
"Hotell, restaurang, storhushåll",Osby,serviceyrke,2
"Hotell, restaurang, storhushåll",Osby,hotell,2
"Hotell, restaurang, storhushåll",Osby,datorvana,1
"Hotell, restaurang, storhushåll",Osby,storhushåll,1
"Hotell, restaurang, storhushåll",Osby,kostdatasystem,1
"Hotell, restaurang, storhushåll",Osby,recept,1
"Hotell, restaurang, storhushåll",Osby,livsmedel,1
Pedagogiskt arbete,Mellerud,barn,12
Pedagogiskt arbete,Mellerud,lärarexamen,12
Pedagogiskt arbete,Mellerud,förskollärarlegitimation,8
Pedagogiskt arbete,Mellerud,undervisning,8
Pedagogiskt arbete,Mellerud,svenska,8
Pedagogiskt arbete,Mellerud,elevhälsa,6
Pedagogiskt arbete,Mellerud,engelska,6
Pedagogiskt arbete,Mellerud,förskola,5
Pedagogiskt arbete,Mellerud,miljö,5
Pedagogiskt arbete,Mellerud,styrdokument,5
Sanering och renhållning,Vaxholm,barnpassning,8
Sanering och renhållning,Vaxholm,förskola,5
Sanering och renhållning,Vaxholm,arbetslivserfarenhet,5
Sanering och renhållning,Vaxholm,barnomsorg,5
Sanering och renhållning,Vaxholm,barn,3
Sanering och renhållning,Vaxholm,körkort,2
Sanering och renhållning,Vaxholm,hemstädning,2
Sanering och renhållning,Vaxholm,engelska,2
Sanering och renhållning,Vaxholm,svenska,2
Sanering och renhållning,Vaxholm,städning,1
Tekniskt arbete,Hagfors,engelska,4
Tekniskt arbete,Hagfors,svenska,4
Tekniskt arbete,Hagfors,material,3
Tekniskt arbete,Hagfors,energi,2
Tekniskt arbete,Hagfors,anläggning,2
Tekniskt arbete,Hagfors,dokumentation,2
Tekniskt arbete,Hagfors,processindustrin,2
Tekniskt arbete,Hagfors,serviceprojekt,2
Tekniskt arbete,Hagfors,personalansvar,2
Tekniskt arbete,Hagfors,infrastruktur,2
Bygg och anläggning,Sollefteå,körkort,3
Bygg och anläggning,Sollefteå,anläggning,2
Bygg och anläggning,Sollefteå,lokalnät,2
Bygg och anläggning,Sollefteå,underhållsprojekt,2
Bygg och anläggning,Sollefteå,drifting,2
Bygg och anläggning,Sollefteå,vision,2
Bygg och anläggning,Sollefteå,svenska,2
Bygg och anläggning,Sollefteå,utomhusarbete,1
Bygg och anläggning,Sollefteå,gis,1
Bygg och anläggning,Sollefteå,slutbesiktning,1
Chefer och verksamhetsledare,Timrå,högskoleutbildning,5
Chefer och verksamhetsledare,Timrå,styrdokument,4
Chefer och verksamhetsledare,Timrå,körkort,4
Chefer och verksamhetsledare,Timrå,ekonomi,3
Chefer och verksamhetsledare,Timrå,budgetansvar,3
Chefer och verksamhetsledare,Timrå,egen bil,3
Chefer och verksamhetsledare,Timrå,its,3
Chefer och verksamhetsledare,Timrå,arbetsmiljö,2
Chefer och verksamhetsledare,Timrå,grundskola,2
Chefer och verksamhetsledare,Timrå,barn,2
Hantverksyrken,Västervik,snickeri,3
Hantverksyrken,Västervik,databas,2
Hantverksyrken,Västervik,målning,2
Hantverksyrken,Västervik,installation,2
Hantverksyrken,Västervik,slipning,2
Hantverksyrken,Västervik,elektronik,2
Hantverksyrken,Västervik,skärning,2
Hantverksyrken,Västervik,lackering,2
Hantverksyrken,Västervik,svenska,2
Hantverksyrken,Västervik,montering,2
Naturbruk,Markaryd,körkort,2
Naturbruk,Markaryd,grönområden,2
Naturbruk,Markaryd,motorsågskörkort,1
Naturbruk,Markaryd,parkarbete,1
Naturbruk,Markaryd,putsning,1
Naturbruk,Markaryd,planter,1
Naturbruk,Markaryd,beskärning,1
Naturbruk,Markaryd,skötsel,1
Naturbruk,Markaryd,städning,1
Naturbruk,Markaryd,slyröjning,1
Kropps- och skönhetsvård,Partille,engelska,1
Kropps- och skönhetsvård,Partille,barbershop,1
Kropps- och skönhetsvård,Partille,herrfrisering,1
Kropps- och skönhetsvård,Partille,skäggklippning,1
Kropps- och skönhetsvård,Partille,rakning,1
Kropps- och skönhetsvård,Partille,svenska,1
Kropps- och skönhetsvård,Partille,nagelteknologi,1
Kropps- och skönhetsvård,Partille,skönhet,1
Kropps- och skönhetsvård,Partille,brynbehandlingar,1
Kropps- och skönhetsvård,Partille,akryl,1
Bygg och anläggning,Grums,anläggning,2
Bygg och anläggning,Grums,ombyggnadsprojekt,1
Bygg och anläggning,Grums,engelska,1
Bygg och anläggning,Grums,processindustrin,1
Bygg och anläggning,Grums,kommunikation,1
Bygg och anläggning,Grums,svenska,1
Bygg och anläggning,Grums,högskoleutbildning,1
Bygg och anläggning,Grums,körkort,1
Bygg och anläggning,Grums,asbestsanering,1
Bygg och anläggning,Grums,betonghåltagning,1
Bygg och anläggning,Överkalix,god fysik,1
Bygg och anläggning,Överkalix,byggnation,1
Bygg och anläggning,Överkalix,reparation,1
Data/IT,Forshaga,utvecklingsarbete,1
Data/IT,Forshaga,statistik,1
Data/IT,Forshaga,leverantörer,1
Data/IT,Forshaga,kvalitetssäkring,1
Data/IT,Forshaga,journalsystem,1
Data/IT,Forshaga,data,1
Data/IT,Forshaga,it-frågor,1
Data/IT,Forshaga,omsorg,1
Data/IT,Forshaga,systemvetenskap,1
Data/IT,Forshaga,systemadministration,1
Naturbruk,Essunga,drifting,2
Naturbruk,Essunga,motorsåg,1
Naturbruk,Essunga,säkerhet på väg,1
Naturbruk,Essunga,parker,1
Naturbruk,Essunga,projektering,1
Naturbruk,Essunga,lastmaskin,1
Naturbruk,Essunga,vinterväghållning,1
Naturbruk,Essunga,motorsågskörkort,1
Naturbruk,Essunga,datorvana,1
Naturbruk,Essunga,va,1
Bygg och anläggning,Torsby,körkort,2
Bygg och anläggning,Torsby,rekryteringsverktyg,1
Bygg och anläggning,Torsby,anläggningsarbeten,1
Bygg och anläggning,Torsby,nätverk,1
Bygg och anläggning,Torsby,anläggning,1
Bygg och anläggning,Torsby,trafikanordningar,1
Bygg och anläggning,Torsby,vägräcken,1
Bygg och anläggning,Torsby,beredskap,1
Bygg och anläggning,Torsby,produktionsteam,1
Bygg och anläggning,Torsby,drifting,1
"Kultur, media, design",Vänersborg,engelska,4
"Kultur, media, design",Vänersborg,svenska,3
"Kultur, media, design",Vänersborg,körkort,3
"Kultur, media, design",Vänersborg,visningar,2
"Kultur, media, design",Vänersborg,kulturområdet,2
"Kultur, media, design",Vänersborg,kulturhistoria,1
"Kultur, media, design",Vänersborg,kassaarbete,1
"Kultur, media, design",Vänersborg,tyska,1
"Kultur, media, design",Vänersborg,gymnasiekompetens,1
"Kultur, media, design",Vänersborg,guidning,1
Sanering och renhållning,Sölvesborg,körkort,3
Sanering och renhållning,Sölvesborg,svenska,3
Sanering och renhållning,Sölvesborg,fastigheter,1
Sanering och renhållning,Sölvesborg,ventilation,1
Sanering och renhållning,Sölvesborg,sotning,1
Sanering och renhållning,Sölvesborg,samhällskunskap,1
Sanering och renhållning,Sölvesborg,matematik,1
Sanering och renhållning,Sölvesborg,förskola,1
Sanering och renhållning,Sölvesborg,böcker,1
Sanering och renhållning,Sölvesborg,engelska,1
"Kultur, media, design",Hammarö,arbetslivserfarenhet,2
"Kultur, media, design",Hammarö,teknisk dokumentation,1
"Kultur, media, design",Hammarö,jeeves,1
"Kultur, media, design",Hammarö,el,1
"Kultur, media, design",Hammarö,testutrustning,1
"Kultur, media, design",Hammarö,solidworks,1
"Kultur, media, design",Hammarö,inköp,1
"Kultur, media, design",Hammarö,produktvård,1
"Kultur, media, design",Hammarö,värmepumpsteknik,1
"Kultur, media, design",Hammarö,jakt,1
Pedagogiskt arbete,Herrljunga,gymnasiesärskola,45
Pedagogiskt arbete,Herrljunga,fritidsgård,45
Pedagogiskt arbete,Herrljunga,musikskola,45
Pedagogiskt arbete,Herrljunga,bibliotek,45
Pedagogiskt arbete,Herrljunga,vuxenutbildning,42
Pedagogiskt arbete,Herrljunga,grundskola,42
Pedagogiskt arbete,Herrljunga,sfi,42
Pedagogiskt arbete,Herrljunga,gymnasieskola,42
Pedagogiskt arbete,Herrljunga,svenska för invandrare,42
Pedagogiskt arbete,Herrljunga,bildningsförvaltningen,42
Pedagogiskt arbete,Nora,svenska,7
Pedagogiskt arbete,Nora,undervisning,7
Pedagogiskt arbete,Nora,datorvana,6
Pedagogiskt arbete,Nora,idrott och hälsa,5
Pedagogiskt arbete,Nora,administration,4
Pedagogiskt arbete,Nora,körkort,4
Pedagogiskt arbete,Nora,egen bil,3
Pedagogiskt arbete,Nora,högskoleutbildning,3
Pedagogiskt arbete,Nora,kemi,3
Pedagogiskt arbete,Nora,biologi,3
Bygg och anläggning,Kumla,körkort,5
Bygg och anläggning,Kumla,svenska,5
Bygg och anläggning,Kumla,belysningsinstallationer,3
Bygg och anläggning,Kumla,gatubelysning,3
Bygg och anläggning,Kumla,el,3
Bygg och anläggning,Kumla,parkbelysning,3
Bygg och anläggning,Kumla,installation,3
Bygg och anläggning,Kumla,it-support,2
Bygg och anläggning,Kumla,eftergymnasial utbildning,2
Bygg och anläggning,Kumla,leverantörer,2
"Installation, drift, underhåll",Öckerö,körkort,5
"Installation, drift, underhåll",Öckerö,gymnasieutbildning,4
"Installation, drift, underhåll",Öckerö,beredskapstjänstgöring,3
"Installation, drift, underhåll",Öckerö,anläggning,2
"Installation, drift, underhåll",Öckerö,drifting,2
"Installation, drift, underhåll",Öckerö,va-området,1
"Installation, drift, underhåll",Öckerö,va,1
"Installation, drift, underhåll",Öckerö,myndigheter,1
"Installation, drift, underhåll",Öckerö,miljöfrågor,1
"Installation, drift, underhåll",Öckerö,c-körkort,1
Socialt arbete,Munkfors,verksamhetssystem,6
Socialt arbete,Munkfors,myndighetsutövning,6
Socialt arbete,Munkfors,utredningsarbete,5
Socialt arbete,Munkfors,utvecklingsarbete,4
Socialt arbete,Munkfors,öppenvård,4
Socialt arbete,Munkfors,grundutbildning,4
Socialt arbete,Munkfors,lvu,4
Socialt arbete,Munkfors,slutenvård,4
Socialt arbete,Munkfors,mi,4
Socialt arbete,Munkfors,körkort,4
Chefer och verksamhetsledare,Ånge,ledarskap,5
Chefer och verksamhetsledare,Ånge,personalansvar,4
Chefer och verksamhetsledare,Ånge,rektorsutbildning,4
Chefer och verksamhetsledare,Ånge,utvecklingsfrågor,4
Chefer och verksamhetsledare,Ånge,ekonomiskt ansvar,4
Chefer och verksamhetsledare,Ånge,högskoleutbildning,4
Chefer och verksamhetsledare,Ånge,budgetansvar,4
Chefer och verksamhetsledare,Ånge,körkort,3
Chefer och verksamhetsledare,Ånge,styrdokument,3
Chefer och verksamhetsledare,Ånge,arbetsmiljöansvar,2
Pedagogiskt arbete,Ydre,teknik,5
Pedagogiskt arbete,Ydre,körkort,5
Pedagogiskt arbete,Ydre,grundskolan,4
Pedagogiskt arbete,Ydre,specialpedagogik,3
Pedagogiskt arbete,Ydre,grundskollärarutbildning,3
Pedagogiskt arbete,Ydre,datorvana,3
Pedagogiskt arbete,Ydre,utomhuspedagogik,2
Pedagogiskt arbete,Ydre,undervisning,1
Pedagogiskt arbete,Ydre,specialpedagogisk kompetens,1
Pedagogiskt arbete,Ydre,eht,1
Data/IT,Kinda,dokumentation,4
Data/IT,Kinda,behörighetsadministration,3
Data/IT,Kinda,felsökning,3
Data/IT,Kinda,nätverk,3
Data/IT,Kinda,mobila enheter,3
Data/IT,Kinda,skrivare,3
Data/IT,Kinda,ärendehantering,3
Data/IT,Kinda,svenska,2
Data/IT,Kinda,leverantörer,1
Data/IT,Kinda,körkort,1
Transport,Strömsund,lastning,3
Transport,Strömsund,påfyllning,2
Transport,Strömsund,mark och anläggning,1
Transport,Strömsund,ordermottagning,1
Transport,Strömsund,entreprenadtjänster,1
Transport,Strömsund,åkeri,1
Transport,Strömsund,engelska,1
Transport,Strömsund,resurssäkring,1
Transport,Strömsund,försäljning,1
Transport,Strömsund,körkort,1
"Försäljning, inköp, marknadsföring",Malung-Sälen,försäljning,24
"Försäljning, inköp, marknadsföring",Malung-Sälen,butik,18
"Försäljning, inköp, marknadsföring",Malung-Sälen,körkort,16
"Försäljning, inköp, marknadsföring",Malung-Sälen,skidor,11
"Försäljning, inköp, marknadsföring",Malung-Sälen,snowboard,11
"Försäljning, inköp, marknadsföring",Malung-Sälen,svenska,11
"Försäljning, inköp, marknadsföring",Malung-Sälen,kontaktuppgifter,8
"Försäljning, inköp, marknadsföring",Malung-Sälen,sportutrustning,8
"Försäljning, inköp, marknadsföring",Malung-Sälen,lager,7
"Försäljning, inköp, marknadsföring",Malung-Sälen,egen bil,7
Kropps- och skönhetsvård,Östersund,arbetslivserfarenhet,4
Kropps- och skönhetsvård,Östersund,behandling,3
Kropps- och skönhetsvård,Östersund,media,2
Kropps- och skönhetsvård,Östersund,lymfdränage,2
Kropps- och skönhetsvård,Östersund,inspelning,2
Kropps- och skönhetsvård,Östersund,bild,2
Kropps- och skönhetsvård,Östersund,hudvård,2
Kropps- och skönhetsvård,Östersund,butiksförsäljning,2
Kropps- och skönhetsvård,Östersund,taktil massage,2
Kropps- och skönhetsvård,Östersund,försäljning,2
Bygg och anläggning,Åtvidaberg,avtalsfrågor,2
Bygg och anläggning,Åtvidaberg,konstruktion,2
Bygg och anläggning,Åtvidaberg,tillverkning,2
Bygg och anläggning,Åtvidaberg,högskola,2
Bygg och anläggning,Åtvidaberg,arbetslivserfarenhet,2
Bygg och anläggning,Åtvidaberg,branscherfarenhet,2
Bygg och anläggning,Åtvidaberg,besiktningsanmärkningar,2
Bygg och anläggning,Åtvidaberg,projektledarerfarenhet,2
Bygg och anläggning,Åtvidaberg,samordning,2
Bygg och anläggning,Åtvidaberg,helhetsansvar,2
Sanering och renhållning,Uddevalla,svenska,13
Sanering och renhållning,Uddevalla,fordon,9
Sanering och renhållning,Uddevalla,körkort,8
Sanering och renhållning,Uddevalla,material,8
Sanering och renhållning,Uddevalla,datorvana,8
Sanering och renhållning,Uddevalla,avfallshantering,8
Sanering och renhållning,Uddevalla,distribution,8
Sanering och renhållning,Uddevalla,ykb,8
Sanering och renhållning,Uddevalla,c-körkort,8
Sanering och renhållning,Uddevalla,funktionslösningar,8
"Hotell, restaurang, storhushåll",Hammarö,egenkontroll,4
"Hotell, restaurang, storhushåll",Hammarö,inköp,4
"Hotell, restaurang, storhushåll",Hammarö,datorvana,4
"Hotell, restaurang, storhushåll",Hammarö,restaurang,4
"Hotell, restaurang, storhushåll",Hammarö,svenska,3
"Hotell, restaurang, storhushåll",Hammarö,haccp,3
"Hotell, restaurang, storhushåll",Hammarö,interndebitering,3
"Hotell, restaurang, storhushåll",Hammarö,specialkost,3
"Hotell, restaurang, storhushåll",Hammarö,medarbetarskap,3
"Hotell, restaurang, storhushåll",Hammarö,kontering,3
Tekniskt arbete,Mullsjö,kringutrustning,3
Tekniskt arbete,Mullsjö,mekanik,3
Tekniskt arbete,Mullsjö,formsprutning,3
Tekniskt arbete,Mullsjö,felsökning,3
Tekniskt arbete,Mullsjö,formverktyg,3
Tekniskt arbete,Mullsjö,plastindustrin,3
Tekniskt arbete,Mullsjö,rekrytering,3
Tekniskt arbete,Mullsjö,verktygsbyten,3
Tekniskt arbete,Mullsjö,teknik,3
Tekniskt arbete,Mullsjö,svenska,3
Bygg och anläggning,Västervik,körkort,11
Bygg och anläggning,Västervik,svenska,6
Bygg och anläggning,Västervik,databas,4
Bygg och anläggning,Västervik,vvs,4
Bygg och anläggning,Västervik,hus,2
Bygg och anläggning,Västervik,teknik,2
Bygg och anläggning,Västervik,datorvana,2
Bygg och anläggning,Västervik,el,2
Bygg och anläggning,Västervik,fastigheter,2
Bygg och anläggning,Västervik,förarbevis,2
Hantverksyrken,Borlänge,svenska,4
Hantverksyrken,Borlänge,låssystem,2
Hantverksyrken,Borlänge,svetslicens,1
Hantverksyrken,Borlänge,byggarbeten,1
Hantverksyrken,Borlänge,hemmiljö,1
Hantverksyrken,Borlänge,snickeriarbeten,1
Hantverksyrken,Borlänge,körkort,1
Hantverksyrken,Borlänge,säkerhetssystem,1
Hantverksyrken,Borlänge,systemlösningar,1
Hantverksyrken,Borlänge,kalkylering,1
Tekniskt arbete,Sävsjö,svenska,4
Tekniskt arbete,Sävsjö,engelska,3
Tekniskt arbete,Sävsjö,förbättringsarbete,2
Tekniskt arbete,Sävsjö,arbetslivserfarenhet,2
Tekniskt arbete,Sävsjö,teknik,2
Tekniskt arbete,Sävsjö,provkörningar,1
Tekniskt arbete,Sävsjö,snusprodukter,1
Tekniskt arbete,Sävsjö,utvecklingsarbete,1
Tekniskt arbete,Sävsjö,produktutvecklingsprojekt,1
Tekniskt arbete,Sävsjö,marknadsundersökningar,1
"Försäljning, inköp, marknadsföring",Krokom,säljerfarenhet,10
"Försäljning, inköp, marknadsföring",Krokom,egen bil,8
"Försäljning, inköp, marknadsföring",Krokom,körkort,8
"Försäljning, inköp, marknadsföring",Krokom,försäljning,5
"Försäljning, inköp, marknadsföring",Krokom,luftreningssystem,4
"Försäljning, inköp, marknadsföring",Krokom,trygghetsförsäkring,4
"Försäljning, inköp, marknadsföring",Krokom,microsoft office,3
"Försäljning, inköp, marknadsföring",Krokom,svenska,2
"Försäljning, inköp, marknadsföring",Krokom,telefonförsäljning,2
"Försäljning, inköp, marknadsföring",Krokom,microsoft windows,2
"Installation, drift, underhåll",Karlsborg,felsökning,8
"Installation, drift, underhåll",Karlsborg,reparation,7
"Installation, drift, underhåll",Karlsborg,fordon,6
"Installation, drift, underhåll",Karlsborg,gymnasieutbildning,6
"Installation, drift, underhåll",Karlsborg,datorvana,5
"Installation, drift, underhåll",Karlsborg,körkort,5
"Installation, drift, underhåll",Karlsborg,registerkontroll,5
"Installation, drift, underhåll",Karlsborg,teknikintresse,4
"Installation, drift, underhåll",Karlsborg,excel,4
"Installation, drift, underhåll",Karlsborg,word,4
Naturbruk,Åre,skötsel,2
Naturbruk,Åre,körkort,1
Naturbruk,Åre,fotbollsplaner,1
Chefer och verksamhetsledare,Ystad,engelska,23
Chefer och verksamhetsledare,Ystad,ledarskap,13
Chefer och verksamhetsledare,Ystad,svenska,12
Chefer och verksamhetsledare,Ystad,försäljning,11
Chefer och verksamhetsledare,Ystad,verktyg,11
Chefer och verksamhetsledare,Ystad,personalansvar,10
Chefer och verksamhetsledare,Ystad,ekonomi,9
Chefer och verksamhetsledare,Ystad,körkort,9
Chefer och verksamhetsledare,Ystad,verksamhetsutveckling,8
Chefer och verksamhetsledare,Ystad,högskoleexamen,7
Tekniskt arbete,Emmaboda,engelska,5
Tekniskt arbete,Emmaboda,svenska,4
Tekniskt arbete,Emmaboda,microsoft office,3
Tekniskt arbete,Emmaboda,vattenteknikområdet,3
Tekniskt arbete,Emmaboda,arbetslivserfarenhet,3
Tekniskt arbete,Emmaboda,teknik,3
Tekniskt arbete,Emmaboda,ritningsläsning,2
Tekniskt arbete,Emmaboda,renrumsproduktion,2
Tekniskt arbete,Emmaboda,engångsartiklar,2
Tekniskt arbete,Emmaboda,kvalitetsarbete,2
Socialt arbete,Söderhamn,svenska,30
Socialt arbete,Söderhamn,körkort,26
Socialt arbete,Söderhamn,barn,15
Socialt arbete,Söderhamn,socionomexamen,13
Socialt arbete,Söderhamn,insatser,11
Socialt arbete,Söderhamn,socialförvaltningen,10
Socialt arbete,Söderhamn,myndighetsutövning,9
Socialt arbete,Söderhamn,arbetsmarknadsförvaltningen,8
Socialt arbete,Söderhamn,socialt arbete,7
Socialt arbete,Söderhamn,lvu,6
"Administration, ekonomi, juridik",Essunga,bild,7
"Administration, ekonomi, juridik",Essunga,personuppgiftslagen,7
"Administration, ekonomi, juridik",Essunga,ledarskap,3
"Administration, ekonomi, juridik",Essunga,kommunikation,3
"Administration, ekonomi, juridik",Essunga,högskoleexamen,3
"Administration, ekonomi, juridik",Essunga,resor,2
"Administration, ekonomi, juridik",Essunga,ärendehanteringssystem,2
"Administration, ekonomi, juridik",Essunga,körkort,2
"Administration, ekonomi, juridik",Essunga,högskoleutbildning,2
"Administration, ekonomi, juridik",Essunga,verksamhetssystem,2
Naturvetenskapligt arbete,Vänersborg,miljö,4
Naturvetenskapligt arbete,Vänersborg,byggbranschen,3
Naturvetenskapligt arbete,Vänersborg,miljöfrågor,3
Naturvetenskapligt arbete,Vänersborg,engelska,2
