Occupation Field,Municipality,Skill,Count
Data/IT,Hedemora,verktyg,1
Data/IT,Hedemora,gruvbranschen,1
Naturvetenskapligt arbete,Hallstahammar,vision,1
Naturvetenskapligt arbete,Hallstahammar,myndighetsarbete,1
Naturvetenskapligt arbete,Hallstahammar,förvaltningslagen,1
Naturvetenskapligt arbete,Hallstahammar,högskoleutbildning,1
Naturvetenskapligt arbete,Hallstahammar,rådgivning,1
Naturvetenskapligt arbete,Hallstahammar,handläggning,1
Naturvetenskapligt arbete,Hallstahammar,miljöområdet,1
Naturvetenskapligt arbete,Hallstahammar,körkort,1
Naturvetenskapligt arbete,Hallstahammar,finska,1
Naturvetenskapligt arbete,Hallstahammar,hälsoskyddsområdet,1
Chefer och verksamhetsledare,Överkalix,ledarskap,4
Chefer och verksamhetsledare,Överkalix,personalansvar,4
Chefer och verksamhetsledare,Överkalix,kundrelationer,3
Chefer och verksamhetsledare,Överkalix,körkort,3
Chefer och verksamhetsledare,Överkalix,arbetsmiljöansvar,3
Chefer och verksamhetsledare,Överkalix,ekonomi,2
Chefer och verksamhetsledare,Överkalix,gymnasieutbildning,2
Chefer och verksamhetsledare,Överkalix,elevhälsa,2
Chefer och verksamhetsledare,Överkalix,högskoleexamen,2
Chefer och verksamhetsledare,Överkalix,rektorsutbildning,2
Kropps- och skönhetsvård,Österåker,klippning,2
Kropps- och skönhetsvård,Österåker,styling,1
Kropps- och skönhetsvård,Österåker,försäljning,1
Kropps- och skönhetsvård,Österåker,rådgivning,1
Kropps- och skönhetsvård,Österåker,färgning,1
Kropps- och skönhetsvård,Österåker,svenska,1
Data/IT,Strömsund,office 365,1
Data/IT,Strömsund,konsultstöd,1
Data/IT,Strömsund,eftergymnasial utbildning,1
Data/IT,Strömsund,datanätverk,1
Data/IT,Strömsund,webbshop,1
Data/IT,Strömsund,nätverk,1
Data/IT,Strömsund,förbättringsarbete,1
Data/IT,Strömsund,arbetsmetoder,1
Data/IT,Strömsund,engelska,1
Data/IT,Strömsund,projektledning,1
Naturbruk,Skurup,körkort,3
Naturbruk,Skurup,mjölkning,1
Naturbruk,Skurup,lastmaskin,1
Naturbruk,Skurup,utfodring,1
Naturbruk,Skurup,traktor,1
Naturbruk,Skurup,gymnasieutbildning,1
Naturbruk,Skurup,seminutbildning,1
Naturbruk,Skurup,seminering,1
Naturbruk,Skurup,naturbruk,1
Naturbruk,Skurup,markarbete,1
Transport,Ockelbo,svenska,1
"Kultur, media, design",Lindesberg,miljö,1
"Kultur, media, design",Lindesberg,biblioteksvetenskap,1
"Kultur, media, design",Lindesberg,informationsvetenskap,1
"Kultur, media, design",Lindesberg,medieformat,1
"Kultur, media, design",Lindesberg,kultur,1
"Kultur, media, design",Lindesberg,samverkan,1
"Kultur, media, design",Lindesberg,barn,1
"Kultur, media, design",Lindesberg,litteratur,1
"Kultur, media, design",Lindesberg,kvällstjänstgöring,1
"Kultur, media, design",Lindesberg,tillgänglighet,1
Sanering och renhållning,Finspång,svenska,2
Sanering och renhållning,Finspång,körkort,2
Sanering och renhållning,Finspång,städning,1
Sanering och renhållning,Finspång,servicearbete,1
Sanering och renhållning,Finspång,gymnasieskola,1
Sanering och renhållning,Finspång,lasarett,1
Sanering och renhållning,Finspång,sjukhusstädning,1
Sanering och renhållning,Finspång,posthantering,1
Sanering och renhållning,Finspång,transport,1
Sanering och renhållning,Finspång,läkemedelshantering,1
Naturbruk,Åre,körkort,2
Naturbruk,Åre,högskoleutbildning,1
Naturbruk,Åre,rådgivning,1
Naturbruk,Åre,inventering,1
Naturbruk,Åre,nyckelbiotopskompetens,1
Naturbruk,Åre,motorsågsarbete,1
Naturbruk,Åre,tigrinska,1
Naturbruk,Åre,somaliska,1
Naturbruk,Åre,svenska,1
Naturbruk,Åre,röjning,1
Kropps- och skönhetsvård,Kristinehamn,herrklippning,1
Kropps- och skönhetsvård,Lindesberg,vårdavdelning,1
Kropps- och skönhetsvård,Lindesberg,utvecklingsarbete,1
Kropps- och skönhetsvård,Lindesberg,fotterapeututbildning,1
Kropps- och skönhetsvård,Sollentuna,gesällbrev,13
Kropps- och skönhetsvård,Sollentuna,svenska,12
Kropps- och skönhetsvård,Sollentuna,behandling,5
Kropps- och skönhetsvård,Sollentuna,färg,4
Kropps- och skönhetsvård,Sollentuna,klippning,4
Kropps- och skönhetsvård,Sollentuna,sociala medier,2
Kropps- och skönhetsvård,Sollentuna,microneedling,1
Kropps- och skönhetsvård,Sollentuna,fransförlängning,1
Kropps- och skönhetsvård,Sollentuna,vårdboende,1
Kropps- och skönhetsvård,Sollentuna,omsorgsboende,1
"Kultur, media, design",Filipstad,dokumentärer,1
"Kultur, media, design",Filipstad,redigering,1
"Kultur, media, design",Filipstad,utbildningsmaterial,1
"Kultur, media, design",Filipstad,it-kunskaper,1
"Kultur, media, design",Filipstad,svenska,1
"Kultur, media, design",Filipstad,utbildningsinstitution,1
"Kultur, media, design",Filipstad,körkort,1
"Kultur, media, design",Filipstad,sociala medier,1
"Kultur, media, design",Filipstad,bibliotek,1
"Kultur, media, design",Filipstad,arbetsgrupp,1
Säkerhetsarbete,Olofström,planlagstiftning,1
Säkerhetsarbete,Olofström,högskoleutbildning,1
Säkerhetsarbete,Olofström,rådgivning,1
Säkerhetsarbete,Olofström,byggteknik,1
Säkerhetsarbete,Olofström,bygglagen,1
Säkerhetsarbete,Olofström,räddningstjänst,1
Säkerhetsarbete,Olofström,läkarundersökning,1
Säkerhetsarbete,Olofström,beredskap,1
Säkerhetsarbete,Olofström,körkort,1
Säkerhetsarbete,Olofström,god fysik,1
"Kultur, media, design",Vara,biblioteksarbete,1
"Kultur, media, design",Vara,biblioteksvetenskap,1
"Kultur, media, design",Vara,programverksamhet,1
"Kultur, media, design",Vara,biblioteksverksamhet,1
"Kultur, media, design",Vara,informationsvetenskap,1
"Kultur, media, design",Vara,körkort,1
"Kultur, media, design",Vara,bibliotek,1
"Kultur, media, design",Vara,samverkan,1
"Kultur, media, design",Vara,datorvana,1
"Kultur, media, design",Vara,färg,1
Naturbruk,Högsby,skogsområden,1
Naturbruk,Högsby,planter,1
Naturbruk,Högsby,gis,1
Naturbruk,Högsby,gränsmarkering,1
Naturbruk,Högsby,fältsupport,1
Naturbruk,Högsby,biologi,1
Naturbruk,Högsby,högskoleutbildning,1
Naturbruk,Högsby,rådgivning,1
Naturbruk,Högsby,handläggning,1
Naturbruk,Högsby,skötsel,1
Industriell tillverkning,Lerum,traverskort,3
Industriell tillverkning,Lerum,truckkort,3
Industriell tillverkning,Lerum,certifikat,2
Industriell tillverkning,Lerum,reparation,2
Industriell tillverkning,Lerum,verkstadsvana,2
Industriell tillverkning,Lerum,svenska,2
Industriell tillverkning,Lerum,arbetslivserfarenhet,2
Industriell tillverkning,Lerum,tillverkning,2
Industriell tillverkning,Lerum,datorvana,2
Industriell tillverkning,Lerum,material,2
Kropps- och skönhetsvård,Katrineholm,herrklippning,1
Kropps- och skönhetsvård,Katrineholm,gesällbrev,1
Kropps- och skönhetsvård,Katrineholm,frisörsalong,1
Kropps- och skönhetsvård,Katrineholm,kundvana,1
Kropps- och skönhetsvård,Katrineholm,svenska,1
Kropps- och skönhetsvård,Katrineholm,färgning,1
Kropps- och skönhetsvård,Katrineholm,fotsjukvård,1
Kropps- och skönhetsvård,Katrineholm,sjukhus,1
Kropps- och skönhetsvård,Katrineholm,diabetes,1
Kropps- och skönhetsvård,Katrineholm,sår,1
Bygg och anläggning,Älvsbyn,körkort,1
Bygg och anläggning,Älvsbyn,hängrännor,1
Bygg och anläggning,Älvsbyn,maskinarbete,1
Bygg och anläggning,Älvsbyn,packning,1
Bygg och anläggning,Älvsbyn,snickeriarbeten,1
Bygg och anläggning,Älvsbyn,traverskort,1
Bygg och anläggning,Älvsbyn,träarbete,1
Bygg och anläggning,Älvsbyn,hyvling,1
Bygg och anläggning,Älvsbyn,arbetslivserfarenhet,1
Bygg och anläggning,Älvsbyn,spikning,1
"Administration, ekonomi, juridik",Krokom,administration,2
"Administration, ekonomi, juridik",Krokom,budgetarbete,2
"Administration, ekonomi, juridik",Krokom,siffror,2
"Administration, ekonomi, juridik",Krokom,ekonomi,2
"Administration, ekonomi, juridik",Krokom,statsvetenskap,1
"Administration, ekonomi, juridik",Krokom,juridik,1
"Administration, ekonomi, juridik",Krokom,förvaltningslagen,1
"Administration, ekonomi, juridik",Krokom,ärendehanteringssystem,1
"Administration, ekonomi, juridik",Krokom,välfärdsteknologi,1
"Administration, ekonomi, juridik",Krokom,högskoleutbildning,1
Naturbruk,Strömsund,körkort,3
Naturbruk,Strömsund,skogsbruk,2
Naturbruk,Strömsund,motorsågsarbete,1
Naturbruk,Strömsund,tigrinska,1
Naturbruk,Strömsund,somaliska,1
Naturbruk,Strömsund,svenska,1
Naturbruk,Strömsund,röjning,1
Naturbruk,Strömsund,dari,1
Naturbruk,Strömsund,handledning,1
Naturbruk,Strömsund,pashto,1
Bygg och anläggning,Lidingö,svenska,8
Bygg och anläggning,Lidingö,upphandling,7
Bygg och anläggning,Lidingö,körkort,6
Bygg och anläggning,Lidingö,kommunikation,5
Bygg och anläggning,Lidingö,engelska,5
Bygg och anläggning,Lidingö,projektledning,4
Bygg och anläggning,Lidingö,ekonomi,4
Bygg och anläggning,Lidingö,tekniska lösningar,4
Bygg och anläggning,Lidingö,kontaktnätverk,4
Bygg och anläggning,Lidingö,projektering,4
Data/IT,Ånge,kommunikationsnätverk,1
Data/IT,Ånge,beställaransvar,1
Data/IT,Ånge,svenska,1
Data/IT,Ånge,it-säkerhet,1
Data/IT,Ånge,arbetslivserfarenhet,1
Data/IT,Ånge,projektledning,1
Data/IT,Ånge,it-infrastruktur,1
Data/IT,Ånge,infrastruktur,1
Data/IT,Ånge,leverantörer,1
Data/IT,Ånge,utbildningserfarenhet,1
Naturvetenskapligt arbete,Nacka,körkort,9
Naturvetenskapligt arbete,Nacka,svenska,6
Naturvetenskapligt arbete,Nacka,miljöbalken,6
Naturvetenskapligt arbete,Nacka,miljö,5
Naturvetenskapligt arbete,Nacka,enligt miljöbalken,5
Naturvetenskapligt arbete,Nacka,miljöskydd,5
Naturvetenskapligt arbete,Nacka,hälsoskydd,5
Naturvetenskapligt arbete,Nacka,engelska,4
Naturvetenskapligt arbete,Nacka,exploatering,3
Naturvetenskapligt arbete,Nacka,rör,3
Naturvetenskapligt arbete,Kinda,körkort,1
Naturvetenskapligt arbete,Kinda,tillsynsarbete,1
Naturvetenskapligt arbete,Kinda,miljötillsyn,1
Naturvetenskapligt arbete,Kinda,hälsoskyddstillsyn,1
Naturvetenskapligt arbete,Kinda,livsmedelskontroll,1
Tekniskt arbete,Gullspång,lean,3
Tekniskt arbete,Gullspång,produktionsprocesser,3
Tekniskt arbete,Gullspång,beräkningar,2
Tekniskt arbete,Gullspång,mps-system,2
Tekniskt arbete,Gullspång,processflödet,2
Tekniskt arbete,Gullspång,försäljning,2
Tekniskt arbete,Gullspång,högskoleutbildning,2
Tekniskt arbete,Gullspång,varuinköp,2
Tekniskt arbete,Gullspång,produktionsplanering,2
Tekniskt arbete,Gullspång,insatser,2
"Kultur, media, design",Klippan,högskoleutbildning,1
"Kultur, media, design",Klippan,bokcirkel,1
"Kultur, media, design",Klippan,bibliotek,1
"Kultur, media, design",Klippan,sfi,1
"Kultur, media, design",Klippan,inköp,1
"Kultur, media, design",Klippan,verktyg,1
Tekniskt arbete,Färgelanda,microsoft office,2
Tekniskt arbete,Färgelanda,byggprojektledning,2
Tekniskt arbete,Färgelanda,fastigheter,2
Tekniskt arbete,Färgelanda,förvaltning,2
Tekniskt arbete,Färgelanda,resor,2
Tekniskt arbete,Färgelanda,föreskrifter,2
Tekniskt arbete,Färgelanda,fastighetsfrågor,2
Tekniskt arbete,Färgelanda,upphandling,2
Tekniskt arbete,Färgelanda,fastighet,2
Tekniskt arbete,Färgelanda,körkort,2
Naturvetenskapligt arbete,Norrtälje,myndigheter,2
Naturvetenskapligt arbete,Norrtälje,svenska,2
Naturvetenskapligt arbete,Norrtälje,miljöstatistik,1
Naturvetenskapligt arbete,Norrtälje,högskoleingenjörsutbildning,1
Naturvetenskapligt arbete,Norrtälje,upphandling,1
Naturvetenskapligt arbete,Norrtälje,scada citect,1
Naturvetenskapligt arbete,Norrtälje,driftinstruktioner,1
Naturvetenskapligt arbete,Norrtälje,rapportering,1
Naturvetenskapligt arbete,Norrtälje,riskbedömningar,1
Naturvetenskapligt arbete,Norrtälje,kartsystem,1
Transport,Nora,samordningsansvar,1
Transport,Nora,samordning,1
Transport,Nora,underhåll och reparation,1
Transport,Nora,sap,1
Transport,Nora,regler,1
Transport,Nora,transport,1
Transport,Nora,svenska,1
Transport,Nora,lag,1
Transport,Nora,besiktning,1
Transport,Nora,god fysik,1
Säkerhetsarbete,Lekeberg,mässor,1
Säkerhetsarbete,Lekeberg,svenska,1
Säkerhetsarbete,Lekeberg,körkort,1
Säkerhetsarbete,Lekeberg,logistikplanering,1
Säkerhetsarbete,Lekeberg,kollektivavtal,1
Säkerhetsarbete,Lekeberg,språkkunskaper,1
Säkerhetsarbete,Lekeberg,engelska,1
"Installation, drift, underhåll",Gnesta,personbilar,2
"Installation, drift, underhåll",Gnesta,reparation,2
"Installation, drift, underhåll",Gnesta,diagnosutrustning,2
"Installation, drift, underhåll",Gnesta,transportbilar,2
"Installation, drift, underhåll",Gnesta,verkstad,2
"Installation, drift, underhåll",Gnesta,felsökning,2
"Installation, drift, underhåll",Gnesta,feldiagnostik,2
"Installation, drift, underhåll",Gnesta,serviceavdelning,2
"Installation, drift, underhåll",Gnesta,passersystem,2
"Installation, drift, underhåll",Gnesta,datanätverk,2
Naturvetenskapligt arbete,Mellerud,jordbruk,1
Naturvetenskapligt arbete,Mellerud,miljö,1
Naturvetenskapligt arbete,Mellerud,vattenvård,1
Naturvetenskapligt arbete,Mellerud,högskoleutbildning,1
Naturvetenskapligt arbete,Mellerud,körkort,1
Naturvetenskapligt arbete,Mellerud,rapportering,1
Naturvetenskapligt arbete,Mellerud,arbetsgrupp,1
Naturvetenskapligt arbete,Mellerud,universitetsutbildning,1
Naturvetenskapligt arbete,Mellerud,myndigheter,1
Naturvetenskapligt arbete,Mellerud,ekonomiskt ansvar,1
"Hotell, restaurang, storhushåll",Arvidsjaur,svenska,4
"Hotell, restaurang, storhushåll",Arvidsjaur,engelska,4
"Hotell, restaurang, storhushåll",Arvidsjaur,körkort,4
"Hotell, restaurang, storhushåll",Arvidsjaur,städning,3
"Hotell, restaurang, storhushåll",Arvidsjaur,frukost,3
"Hotell, restaurang, storhushåll",Arvidsjaur,restaurang,3
"Hotell, restaurang, storhushåll",Arvidsjaur,hotell,3
"Hotell, restaurang, storhushåll",Arvidsjaur,storköksutbildning,2
"Hotell, restaurang, storhushåll",Arvidsjaur,distribution,2
"Hotell, restaurang, storhushåll",Arvidsjaur,mottagningskök,2
Kropps- och skönhetsvård,Karlskoga,gesällbrev,1
Sanering och renhållning,Söderhamn,flyttstädning,2
Sanering och renhållning,Söderhamn,lokalvård,2
Sanering och renhållning,Söderhamn,hemstädning,2
Sanering och renhållning,Söderhamn,barnpassning,1
Sanering och renhållning,Söderhamn,läxhjälp,1
Sanering och renhållning,Söderhamn,barn,1
Sanering och renhållning,Söderhamn,svenska,1
Sanering och renhållning,Söderhamn,körkort,1
Sanering och renhållning,Söderhamn,egen bil,1
Naturvetenskapligt arbete,Sala,datorvana,4
Naturvetenskapligt arbete,Sala,förvaltningslagen,4
Naturvetenskapligt arbete,Sala,svenska,4
Naturvetenskapligt arbete,Sala,körkort,4
Naturvetenskapligt arbete,Sala,myndighetsutövning,3
Naturvetenskapligt arbete,Sala,religion,3
Naturvetenskapligt arbete,Sala,livsmedelslagen,2
Naturvetenskapligt arbete,Sala,livsmedelsagronom,2
Naturvetenskapligt arbete,Sala,handläggning,2
Naturvetenskapligt arbete,Sala,livsmedelsanläggningar,2
"Kultur, media, design",Alvesta,rör,2
"Kultur, media, design",Alvesta,digitalisering,2
"Kultur, media, design",Alvesta,resor,2
"Kultur, media, design",Alvesta,regelverk,2
"Kultur, media, design",Alvesta,högskoleutbildning,2
"Kultur, media, design",Alvesta,arkiv,2
"Kultur, media, design",Alvesta,informationsförvaltning,2
"Kultur, media, design",Alvesta,gallringsutredningar,2
"Kultur, media, design",Alvesta,arkivvetenskap,2
"Kultur, media, design",Alvesta,ekonomi,1
Naturbruk,Gnosjö,vattenrening,1
Naturbruk,Gnosjö,trädgård,1
Naturbruk,Gnosjö,skötsel,1
Naturbruk,Gnosjö,innemiljö,1
Naturbruk,Gnosjö,fritidsförvaltningen,1
Naturbruk,Gnosjö,fotbollsplaner,1
Naturbruk,Gnosjö,trädgårdsarbete,1
Naturbruk,Gnosjö,traktorkörning,1
Naturbruk,Gnosjö,hjullastare,1
Naturbruk,Gnosjö,gymnasieutbildning,1
Säkerhetsarbete,Gullspång,beredskap,2
Säkerhetsarbete,Gullspång,brandskydd,2
Säkerhetsarbete,Gullspång,krisberedskapsarbete,2
Säkerhetsarbete,Gullspång,körkort,2
Säkerhetsarbete,Gullspång,krishantering,2
Säkerhetsarbete,Gullspång,organisationer,2
Säkerhetsarbete,Gullspång,egen bil,2
Säkerhetsarbete,Gullspång,krisberedskap,1
Säkerhetsarbete,Gullspång,högskoleutbildning,1
Säkerhetsarbete,Gullspång,arbetslivserfarenhet,1
Naturvetenskapligt arbete,Sotenäs,högskoleutbildning,1
Naturvetenskapligt arbete,Sotenäs,körkort,1
Naturvetenskapligt arbete,Sotenäs,arbetslivserfarenhet,1
Naturvetenskapligt arbete,Sotenäs,yrkeshögskoleutbildning,1
Naturvetenskapligt arbete,Sotenäs,miljöarbete,1
Naturvetenskapligt arbete,Sotenäs,livsmedelsbranschen,1
Naturvetenskapligt arbete,Sotenäs,kvalitetsarbete,1
Naturvetenskapligt arbete,Sotenäs,livsmedelsindustrin,1
Naturvetenskapligt arbete,Sotenäs,datorvana,1
Naturvetenskapligt arbete,Sotenäs,mikrobiologi,1
Bygg och anläggning,Hällefors,reparation,1
Bygg och anläggning,Hällefors,snörasskydd,1
Bygg och anläggning,Hällefors,montering,1
Bygg och anläggning,Hällefors,projektering,1
Bygg och anläggning,Hällefors,körkort,1
Bygg och anläggning,Hällefors,svenska,1
Bygg och anläggning,Hällefors,ekonomisk uppföljning,1
Bygg och anläggning,Hällefors,personalansvar,1
Bygg och anläggning,Hällefors,engelska,1
Naturbruk,Mark,körkort,2
Naturbruk,Mark,handledarerfarenhet,1
Naturbruk,Mark,säkerhetsföreskrifter,1
Naturbruk,Mark,ledningsgator,1
Naturbruk,Mark,motorsåg,1
Data/IT,Hörby,körkort,6
Data/IT,Hörby,samverkan,4
Data/IT,Hörby,innovation,4
Data/IT,Hörby,engelska,3
Data/IT,Hörby,active directory,3
Data/IT,Hörby,drifting,3
Data/IT,Hörby,svenska,2
Data/IT,Hörby,problemlösning,2
Data/IT,Hörby,felsökning,2
Data/IT,Hörby,powershell,2
Naturbruk,Vårgårda,svenska,3
Naturbruk,Vårgårda,arbetslivserfarenhet,3
Naturbruk,Vårgårda,naturvetenskap,2
Naturbruk,Vårgårda,produktutvärdering,2
Naturbruk,Vårgårda,foder,2
Naturbruk,Vårgårda,processkunskap,2
Naturbruk,Vårgårda,vidareutveckling,2
Naturbruk,Vårgårda,tidplaner,2
Naturbruk,Vårgårda,språkkunskaper,2
Naturbruk,Vårgårda,utvecklingsprojekt,2
Naturbruk,Trelleborg,körkort,5
Naturbruk,Trelleborg,trädgård,2
Naturbruk,Trelleborg,skötsel,2
Naturbruk,Trelleborg,svenska,2
Naturbruk,Trelleborg,el,1
Naturbruk,Trelleborg,rör,1
Naturbruk,Trelleborg,grönområden,1
Naturbruk,Trelleborg,eftergymnasial utbildning,1
Naturbruk,Trelleborg,arbetsmiljöregler,1
Naturbruk,Trelleborg,medarbetarsamtal,1
"Hotell, restaurang, storhushåll",Säffle,à la carte,1
"Hotell, restaurang, storhushåll",Säffle,kök,1
"Hotell, restaurang, storhushåll",Säffle,bröd,1
"Hotell, restaurang, storhushåll",Säffle,bakelser,1
"Hotell, restaurang, storhushåll",Säffle,efterrätt,1
Hantverksyrken,Vaggeryd,montering,1
Hantverksyrken,Vaggeryd,träteknik,1
Hantverksyrken,Vaggeryd,tillverkning,1
Hantverksyrken,Vaggeryd,möbelsnickeri,1
Hantverksyrken,Vaggeryd,gymnasieutbildning,1
Hantverksyrken,Kalix,cnc,1
Hantverksyrken,Kalix,cam,1
Hantverksyrken,Kalix,måleri,1
Hantverksyrken,Kalix,snickeri,1
Hantverksyrken,Kalix,köksbranschen,1
Hantverksyrken,Kalix,cad,1
Kropps- och skönhetsvård,Borlänge,ledarerfarenhet,1
Kropps- och skönhetsvård,Borlänge,frisörutbildning,1
Kropps- och skönhetsvård,Borlänge,behandling,1
Kropps- och skönhetsvård,Borlänge,trimning,1
Kropps- och skönhetsvård,Borlänge,hud,1
Tekniskt arbete,Orust,ekonomi,2
Tekniskt arbete,Orust,markfrågor,1
Tekniskt arbete,Orust,markjuridik,1
Tekniskt arbete,Orust,insatser,1
Tekniskt arbete,Orust,exploateringsfrågor,1
Tekniskt arbete,Orust,handläggning,1
Tekniskt arbete,Orust,högskoleexamen,1
Tekniskt arbete,Orust,samhällsplanering,1
Tekniskt arbete,Orust,lantmäteri,1
Tekniskt arbete,Orust,investeringsprojekt,1
Bygg och anläggning,Borgholm,körkort,5
Bygg och anläggning,Borgholm,mattläggning,3
Bygg och anläggning,Borgholm,yrkesbevis,2
Bygg och anläggning,Borgholm,markarbete,1
Bygg och anläggning,Borgholm,arbete på väg,1
Bygg och anläggning,Borgholm,administration,1
Bygg och anläggning,Borgholm,efterarbete,1
Bygg och anläggning,Borgholm,industri,1
Bygg och anläggning,Borgholm,grävning,1
Bygg och anläggning,Borgholm,egen bil,1
Data/IT,Flen,svenska,4
Data/IT,Flen,engelska,4
Data/IT,Flen,vmware,2
Data/IT,Flen,it-miljö,2
Data/IT,Flen,it-avdelning,2
Data/IT,Flen,drifting,2
Data/IT,Flen,cisco,2
Data/IT,Flen,fortigate,2
Data/IT,Flen,installation,2
Data/IT,Flen,it-infrastruktur,2
"Installation, drift, underhåll",Osby,plc,13
"Installation, drift, underhåll",Osby,mekanik,12
"Installation, drift, underhåll",Osby,svenska,8
"Installation, drift, underhåll",Osby,körkort,8
"Installation, drift, underhåll",Osby,teknik,8
"Installation, drift, underhåll",Osby,el,8
"Installation, drift, underhåll",Osby,pneumatik,7
"Installation, drift, underhåll",Osby,automation,7
"Installation, drift, underhåll",Osby,eftergymnasial utbildning,6
"Installation, drift, underhåll",Osby,tekniska lösningar,6
Naturbruk,Lidingö,trädbeskärning,3
Naturbruk,Lidingö,svenska,3
Naturbruk,Lidingö,trädgård,3
Naturbruk,Lidingö,gräsklippning,2
Naturbruk,Lidingö,planter,2
Naturbruk,Lidingö,trimning,2
Naturbruk,Lidingö,plattsättning,2
Naturbruk,Lidingö,körkort,2
Naturbruk,Lidingö,snöskottning,2
Naturbruk,Lidingö,engelska,2
"Hotell, restaurang, storhushåll",Norberg,kost,1
"Hotell, restaurang, storhushåll",Norberg,mat,1
"Hotell, restaurang, storhushåll",Norberg,haccp,1
"Hotell, restaurang, storhushåll",Norberg,datorvana,1
"Hotell, restaurang, storhushåll",Norberg,allergi,1
Chefer och verksamhetsledare,Bengtsfors,personalansvar,4
Chefer och verksamhetsledare,Bengtsfors,högskoleutbildning,3
Chefer och verksamhetsledare,Bengtsfors,utvecklingsarbete,3
Chefer och verksamhetsledare,Bengtsfors,ledarskap,3
Chefer och verksamhetsledare,Bengtsfors,styrning,2
Chefer och verksamhetsledare,Bengtsfors,förändringsarbete,2
Chefer och verksamhetsledare,Bengtsfors,kommunikation,2
Chefer och verksamhetsledare,Bengtsfors,ledning,2
Chefer och verksamhetsledare,Bengtsfors,ekonomi,2
Chefer och verksamhetsledare,Bengtsfors,högskoleexamen,2
"Kultur, media, design",Orust,biblioteksvetenskap,2
"Kultur, media, design",Orust,informationsvetenskap,2
"Kultur, media, design",Orust,bibliotek,2
"Kultur, media, design",Orust,barn,2
"Kultur, media, design",Orust,it-kunskaper,1
"Kultur, media, design",Orust,biblioteksverksamhet,1
"Kultur, media, design",Orust,högskoleutbildning,1
"Kultur, media, design",Orust,sociala medier,1
"Kultur, media, design",Orust,magisterexamen,1
"Kultur, media, design",Orust,barnbiblioteksverksamhet,1
"Kultur, media, design",Östra Göinge,nätverk,2
"Kultur, media, design",Östra Göinge,biblioteksvetenskap,1
"Kultur, media, design",Östra Göinge,insatser,1
"Kultur, media, design",Östra Göinge,informationsvetenskap,1
"Kultur, media, design",Östra Göinge,personuppgifter,1
"Kultur, media, design",Östra Göinge,körkort,1
"Kultur, media, design",Östra Göinge,informationssökning,1
"Kultur, media, design",Östra Göinge,bibliotek,1
"Kultur, media, design",Östra Göinge,inköp,1
"Kultur, media, design",Östra Göinge,omvärldsbevakning,1
Naturvetenskapligt arbete,Säter,microsoft office,1
Naturvetenskapligt arbete,Säter,kommunal förvaltning,1
Naturvetenskapligt arbete,Säter,svenska,1
Naturvetenskapligt arbete,Säter,högskoleutbildning,1
Naturvetenskapligt arbete,Säter,handläggning,1
Naturvetenskapligt arbete,Säter,körkort,1
Naturvetenskapligt arbete,Säter,näringsliv,1
Naturvetenskapligt arbete,Säter,universitetsutbildning,1
Naturvetenskapligt arbete,Säter,miljötillsyn,1
Naturvetenskapligt arbete,Avesta,förvaltningslagen,2
Naturvetenskapligt arbete,Avesta,miljöskydd,2
Naturvetenskapligt arbete,Avesta,egenkontroll,2
Naturvetenskapligt arbete,Avesta,rådgivning,2
Naturvetenskapligt arbete,Avesta,högskoleutbildning,2
Naturvetenskapligt arbete,Avesta,svenska,2
Naturvetenskapligt arbete,Avesta,körkort,2
Naturvetenskapligt arbete,Avesta,miljöbalken,2
Naturvetenskapligt arbete,Avesta,hälsoskyddsutbildning,2
Naturvetenskapligt arbete,Avesta,miljöutbildning,2
"Kultur, media, design",Mora,körkort,2
"Kultur, media, design",Mora,lokaljournalistik,2
"Kultur, media, design",Mora,radio,1
"Kultur, media, design",Mora,journalistutbildning,1
"Kultur, media, design",Mora,nyheter,1
"Kultur, media, design",Mora,sport,1
Data/IT,Haparanda,nätverk,3
Data/IT,Haparanda,switch,3
Data/IT,Haparanda,svenska,3
Data/IT,Haparanda,microsoft windows,3
Data/IT,Haparanda,körkort,3
Data/IT,Haparanda,felsökning,3
Data/IT,Haparanda,office 365,3
Data/IT,Haparanda,brandvägg,3
Data/IT,Haparanda,vpn,3
Data/IT,Haparanda,mjukvara,2
Säkerhetsarbete,Osby,körkort,7
Säkerhetsarbete,Osby,planlagstiftning,5
Säkerhetsarbete,Osby,utvecklingsarbete,5
Säkerhetsarbete,Osby,strandskydd,5
Säkerhetsarbete,Osby,handläggning,5
Säkerhetsarbete,Osby,byggbranschen,5
Säkerhetsarbete,Osby,myndighetsutövning,5
Säkerhetsarbete,Osby,bygglagen,5
Säkerhetsarbete,Osby,arkitektexamen,3
Säkerhetsarbete,Osby,gestaltningsfrågor,3
Kropps- och skönhetsvård,Partille,gesällbrev,1
Kropps- och skönhetsvård,Partille,hår,1
"Hotell, restaurang, storhushåll",Storfors,svenska,1
"Hotell, restaurang, storhushåll",Storfors,kurdiska,1
"Installation, drift, underhåll",Överkalix,microsoft office,4
"Installation, drift, underhåll",Överkalix,sap,4
"Installation, drift, underhåll",Överkalix,gräsklippning,2
"Installation, drift, underhåll",Överkalix,trädgårdsskötsel,2
"Installation, drift, underhåll",Överkalix,släpvagn,1
"Installation, drift, underhåll",Överkalix,ogräsrensning,1
"Installation, drift, underhåll",Överkalix,räfsning,1
"Installation, drift, underhåll",Överkalix,körkort,1
