Occupation Field,Municipality,Skill,Count
Hantverk,Strängnäs,hygienarbete,1
Hantverk,Strängnäs,hantverk,1
Hantverk,Strängnäs,bilbranschen,1
Hantverk,Strängnäs,arbetslivserfarenhet,1
Hantverk,Strängnäs,bilen,1
Säkerhet och bevakning,Hammarö,simanläggningar,1
Säkerhet och bevakning,Hammarö,simlärarutbildning,1
Säkerhet och bevakning,Hammarö,god fysik,1
Säkerhet och bevakning,Hammarö,barn,1
Säkerhet och bevakning,Hammarö,bildningsförvaltningen,1
Säkerhet och bevakning,Hammarö,livräddningssällskapet,1
Säkerhet och bevakning,Hammarö,körkort,1
Säkerhet och bevakning,Hammarö,simundervisning,1
Säkerhet och bevakning,Hammarö,simlärarassistentutbildning,1
Säkerhet och bevakning,Hammarö,svenska,1
"Hotell, restaurang, storhushåll",Hallstahammar,matlagning,8
"Hotell, restaurang, storhushåll",Hallstahammar,datorvana,6
"Hotell, restaurang, storhushåll",Hallstahammar,specialkost,6
"Hotell, restaurang, storhushåll",Hallstahammar,svenska,6
"Hotell, restaurang, storhushåll",Hallstahammar,livsmedelshygien,5
"Hotell, restaurang, storhushåll",Hallstahammar,städning,4
"Hotell, restaurang, storhushåll",Hallstahammar,finska,4
"Hotell, restaurang, storhushåll",Hallstahammar,mat,4
"Hotell, restaurang, storhushåll",Hallstahammar,säkerhetsföreskrifter,3
"Hotell, restaurang, storhushåll",Hallstahammar,servering,3
Säkerhet och bevakning,Alvesta,planlagstiftning,1
Säkerhet och bevakning,Alvesta,bygglagen,1
Säkerhet och bevakning,Alvesta,kommunal förvaltning,1
Säkerhet och bevakning,Alvesta,lag,1
Säkerhet och bevakning,Alvesta,handläggning,1
Säkerhet och bevakning,Alvesta,byggbranschen,1
Säkerhet och bevakning,Alvesta,körkort,1
"Kultur, media, design",Habo,svenska,4
"Kultur, media, design",Habo,dialux,2
"Kultur, media, design",Habo,litteratur,1
"Kultur, media, design",Habo,datorer,1
"Kultur, media, design",Habo,inköp,1
"Kultur, media, design",Habo,nätverk,1
"Kultur, media, design",Habo,informationsvetenskap,1
"Kultur, media, design",Habo,biblioteksvetenskap,1
"Kultur, media, design",Habo,barn,1
"Kultur, media, design",Habo,gallring,1
Chefer och verksamhetsledare,Klippan,ledarskap,7
Chefer och verksamhetsledare,Klippan,utvecklingsarbete,6
Chefer och verksamhetsledare,Klippan,arbetsmiljö,5
Chefer och verksamhetsledare,Klippan,arbetsmiljöansvar,5
Chefer och verksamhetsledare,Klippan,körkort,4
Chefer och verksamhetsledare,Klippan,personalansvar,4
Chefer och verksamhetsledare,Klippan,högskoleutbildning,4
Chefer och verksamhetsledare,Klippan,ekonomi,4
Chefer och verksamhetsledare,Klippan,miljö,3
Chefer och verksamhetsledare,Klippan,arbetsmiljöarbete,3
"Transport, distribution, lager",Söderhamn,svenska,10
"Transport, distribution, lager",Söderhamn,ykb,7
"Transport, distribution, lager",Söderhamn,truckkort,5
"Transport, distribution, lager",Söderhamn,lager,4
"Transport, distribution, lager",Söderhamn,försäljningsarbete,4
"Transport, distribution, lager",Söderhamn,c-körkort,4
"Transport, distribution, lager",Söderhamn,butiksarbete,4
"Transport, distribution, lager",Söderhamn,baka,3
"Transport, distribution, lager",Söderhamn,bagerivaror,3
"Transport, distribution, lager",Söderhamn,livsmedel,3
Yrken med social inriktning,Hällefors,körkort,15
Yrken med social inriktning,Hällefors,datorvana,10
Yrken med social inriktning,Hällefors,socionomexamen,10
Yrken med social inriktning,Hällefors,reflektion,9
Yrken med social inriktning,Hällefors,analys,9
Yrken med social inriktning,Hällefors,metodutveckling,9
Yrken med social inriktning,Hällefors,högskoleutbildning,8
Yrken med social inriktning,Hällefors,svenska,8
Yrken med social inriktning,Hällefors,kommunikation,6
Yrken med social inriktning,Hällefors,handläggning,5
"Hotell, restaurang, storhushåll",Svedala,mat,14
"Hotell, restaurang, storhushåll",Svedala,svenska,11
"Hotell, restaurang, storhushåll",Svedala,egen bil,9
"Hotell, restaurang, storhushåll",Svedala,matlagning,7
"Hotell, restaurang, storhushåll",Svedala,restaurang,7
"Hotell, restaurang, storhushåll",Svedala,registerkontroll,7
"Hotell, restaurang, storhushåll",Svedala,städning,6
"Hotell, restaurang, storhushåll",Svedala,livsmedelshygien,5
"Hotell, restaurang, storhushåll",Svedala,miljö,5
"Hotell, restaurang, storhushåll",Svedala,kockutbildning,5
Bygg och anläggning,Nykvarn,svenska,15
Bygg och anläggning,Nykvarn,körkort,10
Bygg och anläggning,Nykvarn,värmepump,6
Bygg och anläggning,Nykvarn,energikostnader,5
Bygg och anläggning,Nykvarn,reparation,3
Bygg och anläggning,Nykvarn,garantiärenden,3
Bygg och anläggning,Nykvarn,felsökning,3
Bygg och anläggning,Nykvarn,vatten,3
Bygg och anläggning,Nykvarn,finska,3
Bygg och anläggning,Nykvarn,vvs,3
Kropps- och skönhetsvård,Kungälv,svenska,6
Kropps- och skönhetsvård,Kungälv,försäljning,5
Kropps- och skönhetsvård,Kungälv,gravidmassage,5
Kropps- och skönhetsvård,Kungälv,yrkesvana,5
Kropps- och skönhetsvård,Kungälv,diplomerad massör,5
Kropps- och skönhetsvård,Kungälv,massage,5
Kropps- och skönhetsvård,Kungälv,färgning,2
Kropps- och skönhetsvård,Kungälv,tvätt,2
Kropps- och skönhetsvård,Kungälv,damklippning,2
Kropps- och skönhetsvård,Kungälv,anläggning,2
"Transport, distribution, lager",Markaryd,truckkort,200
"Transport, distribution, lager",Markaryd,svenska,157
"Transport, distribution, lager",Markaryd,truckkörning,150
"Transport, distribution, lager",Markaryd,tunga lyft,110
"Transport, distribution, lager",Markaryd,körkort,101
"Transport, distribution, lager",Markaryd,egen bil,96
"Transport, distribution, lager",Markaryd,lager,87
"Transport, distribution, lager",Markaryd,paketering,75
"Transport, distribution, lager",Markaryd,truck,74
"Transport, distribution, lager",Markaryd,lossning,66
Bygg och anläggning,Bjuv,svenska,5
Bygg och anläggning,Bjuv,körkort,4
Bygg och anläggning,Bjuv,engelska,2
Bygg och anläggning,Bjuv,regler,2
Bygg och anläggning,Bjuv,god fysik,2
Bygg och anläggning,Bjuv,hjälpmedel,2
Bygg och anläggning,Bjuv,lantbruk,2
Bygg och anläggning,Bjuv,tunga lyft,2
Bygg och anläggning,Bjuv,betonggjutning,1
Bygg och anläggning,Bjuv,apl,1
"Installation, drift, underhåll",Överkalix,körkort,13
"Installation, drift, underhåll",Överkalix,engelska,7
"Installation, drift, underhåll",Överkalix,svenska,5
"Installation, drift, underhåll",Överkalix,datorer,5
"Installation, drift, underhåll",Överkalix,felsökning,5
"Installation, drift, underhåll",Överkalix,inventering,4
"Installation, drift, underhåll",Överkalix,mekanik,4
"Installation, drift, underhåll",Överkalix,material,4
"Installation, drift, underhåll",Överkalix,checklists,4
"Installation, drift, underhåll",Överkalix,el,4
Chefer och verksamhetsledare,Bengtsfors,personalansvar,10
Chefer och verksamhetsledare,Bengtsfors,högskoleutbildning,8
Chefer och verksamhetsledare,Bengtsfors,körkort,8
Chefer och verksamhetsledare,Bengtsfors,budgetansvar,7
Chefer och verksamhetsledare,Bengtsfors,ekonomi,5
Chefer och verksamhetsledare,Bengtsfors,kvalitetsarbete,4
Chefer och verksamhetsledare,Bengtsfors,ekonomifrågor,4
Chefer och verksamhetsledare,Bengtsfors,engelska,3
Chefer och verksamhetsledare,Bengtsfors,arbetsmiljöansvar,3
Chefer och verksamhetsledare,Bengtsfors,verktyg,3
"Transport, distribution, lager",Osby,svenska,113
"Transport, distribution, lager",Osby,truckkort,99
"Transport, distribution, lager",Osby,körkort,98
"Transport, distribution, lager",Osby,egen bil,96
"Transport, distribution, lager",Osby,paketering,83
"Transport, distribution, lager",Osby,sortering,83
"Transport, distribution, lager",Osby,truckkörning,79
"Transport, distribution, lager",Osby,utlastning,64
"Transport, distribution, lager",Osby,tunga lyft,59
"Transport, distribution, lager",Osby,plocktruck,41
Chefer och verksamhetsledare,Hällefors,körkort,8
Chefer och verksamhetsledare,Hällefors,ledarskap,7
Chefer och verksamhetsledare,Hällefors,personalansvar,5
Chefer och verksamhetsledare,Hällefors,ledarerfarenhet,4
Chefer och verksamhetsledare,Hällefors,arbetsmiljöansvar,4
Chefer och verksamhetsledare,Hällefors,sjukvård,4
Chefer och verksamhetsledare,Hällefors,förändringsarbete,3
Chefer och verksamhetsledare,Hällefors,organisationer,3
Chefer och verksamhetsledare,Hällefors,svenska,3
Chefer och verksamhetsledare,Hällefors,primärvård,3
Yrken med teknisk inriktning,Tjörn,teknisk utbildning,4
Yrken med teknisk inriktning,Tjörn,svenska,3
Yrken med teknisk inriktning,Tjörn,fartyg,3
Yrken med teknisk inriktning,Tjörn,detaljplaner,3
Yrken med teknisk inriktning,Tjörn,elkonstruktion,2
Yrken med teknisk inriktning,Tjörn,arbetslivserfarenhet,2
Yrken med teknisk inriktning,Tjörn,myndigheter,2
Yrken med teknisk inriktning,Tjörn,design,2
Yrken med teknisk inriktning,Tjörn,ventilationssystem,2
Yrken med teknisk inriktning,Tjörn,konstruktion,2
Sanering och renhållning,Köping,svenska,27
Sanering och renhållning,Köping,körkort,24
Sanering och renhållning,Köping,städning,11
Sanering och renhållning,Köping,god fysik,9
Sanering och renhållning,Köping,egen bil,9
Sanering och renhållning,Köping,datorvana,8
Sanering och renhållning,Köping,rekryteringstjänster,8
Sanering och renhållning,Köping,engelska,8
Sanering och renhållning,Köping,damma,8
Sanering och renhållning,Köping,golv,8
"Transport, distribution, lager",Nynäshamn,svenska,49
"Transport, distribution, lager",Nynäshamn,körkort,17
"Transport, distribution, lager",Nynäshamn,fordon,13
"Transport, distribution, lager",Nynäshamn,transport,13
"Transport, distribution, lager",Nynäshamn,logistik,12
"Transport, distribution, lager",Nynäshamn,ykb,11
"Transport, distribution, lager",Nynäshamn,truckkort,10
"Transport, distribution, lager",Nynäshamn,ce-körkort,9
"Transport, distribution, lager",Nynäshamn,förarbevis,8
"Transport, distribution, lager",Nynäshamn,lager,8
"Installation, drift, underhåll",Malung-Sälen,körkort,33
"Installation, drift, underhåll",Malung-Sälen,svenska,17
"Installation, drift, underhåll",Malung-Sälen,reparation,14
"Installation, drift, underhåll",Malung-Sälen,el,13
"Installation, drift, underhåll",Malung-Sälen,fastighetsskötsel,10
"Installation, drift, underhåll",Malung-Sälen,teknik,10
"Installation, drift, underhåll",Malung-Sälen,fordon,9
"Installation, drift, underhåll",Malung-Sälen,vvs,9
"Installation, drift, underhåll",Malung-Sälen,arbetslivserfarenhet,9
"Installation, drift, underhåll",Malung-Sälen,utrustning,8
Sanering och renhållning,Stenungsund,körkort,11
Sanering och renhållning,Stenungsund,första hjälpen,8
Sanering och renhållning,Stenungsund,barn,8
Sanering och renhållning,Stenungsund,lokalvård,8
Sanering och renhållning,Stenungsund,kontorsstädning,7
Sanering och renhållning,Stenungsund,hemstädning,7
Sanering och renhållning,Stenungsund,flyttstädning,7
Sanering och renhållning,Stenungsund,bilen,6
Sanering och renhållning,Stenungsund,städning,6
Sanering och renhållning,Stenungsund,storstädning,6
"Transport, distribution, lager",Bengtsfors,svenska,12
"Transport, distribution, lager",Bengtsfors,datorvana,9
"Transport, distribution, lager",Bengtsfors,kommunikation,6
"Transport, distribution, lager",Bengtsfors,ykb,6
"Transport, distribution, lager",Bengtsfors,d-körkort,5
"Transport, distribution, lager",Bengtsfors,kollektivavtal,5
"Transport, distribution, lager",Bengtsfors,c-körkort,4
"Transport, distribution, lager",Bengtsfors,körkort,3
"Transport, distribution, lager",Bengtsfors,energi,2
"Transport, distribution, lager",Bengtsfors,microsoft office,2
"Transport, distribution, lager",Karlshamn,körkort,46
"Transport, distribution, lager",Karlshamn,truckkort,42
"Transport, distribution, lager",Karlshamn,svenska,40
"Transport, distribution, lager",Karlshamn,lager,35
"Transport, distribution, lager",Karlshamn,egen bil,29
"Transport, distribution, lager",Karlshamn,logistik,29
"Transport, distribution, lager",Karlshamn,truck,29
"Transport, distribution, lager",Karlshamn,utemiljö,22
"Transport, distribution, lager",Karlshamn,truckkörning,8
"Transport, distribution, lager",Karlshamn,engelska,8
Hantverk,Solna,svenska,25
Hantverk,Solna,körkort,9
Hantverk,Solna,engelska,9
Hantverk,Solna,tillverkning,7
Hantverk,Solna,baka,6
Hantverk,Solna,miljö,5
Hantverk,Solna,tårtor,5
Hantverk,Solna,felsökning,4
Hantverk,Solna,industri,4
Hantverk,Solna,digitalisering,4
Naturbruk,Ekerö,körkort,8
Naturbruk,Ekerö,ogräsrensning,6
Naturbruk,Ekerö,skötsel,6
Naturbruk,Ekerö,utemiljö,5
Naturbruk,Ekerö,klippning,4
Naturbruk,Ekerö,kollektivavtal,4
Naturbruk,Ekerö,svenska,4
Naturbruk,Ekerö,grönyteskötsel,4
Naturbruk,Ekerö,jordbruk,3
Naturbruk,Ekerö,säkerhetsarbete,3
Sanering och renhållning,Krokom,första hjälpen,14
Sanering och renhållning,Krokom,barn,14
Sanering och renhållning,Krokom,lokalvård,2
Sanering och renhållning,Krokom,städutbildning,1
Sanering och renhållning,Krokom,bildningsarbete,1
Sanering och renhållning,Krokom,personalledning,1
Sanering och renhållning,Krokom,kommunikation,1
Sanering och renhållning,Krokom,schemaläggning,1
Sanering och renhållning,Krokom,förbrukningsartiklar,1
Sanering och renhållning,Krokom,inköp,1
"Hotell, restaurang, storhushåll",Forshaga,restaurang,14
"Hotell, restaurang, storhushåll",Forshaga,körkort,8
"Hotell, restaurang, storhushåll",Forshaga,mat,7
"Hotell, restaurang, storhushåll",Forshaga,personuppgifter,6
"Hotell, restaurang, storhushåll",Forshaga,arbetslivserfarenhet,6
"Hotell, restaurang, storhushåll",Forshaga,god fysik,6
"Hotell, restaurang, storhushåll",Forshaga,friskvård,6
"Hotell, restaurang, storhushåll",Forshaga,storhushåll,6
"Hotell, restaurang, storhushåll",Forshaga,egen bil,6
"Hotell, restaurang, storhushåll",Forshaga,arbetsgrupp,5
Yrken med social inriktning,Degerfors,socialtjänst,19
Yrken med social inriktning,Degerfors,myndighetsutövning,12
Yrken med social inriktning,Degerfors,barn,11
Yrken med social inriktning,Degerfors,körkort,9
Yrken med social inriktning,Degerfors,konsultchefer,9
Yrken med social inriktning,Degerfors,nätverk,9
Yrken med social inriktning,Degerfors,kommunal verksamhet,9
Yrken med social inriktning,Degerfors,socialt arbete,9
Yrken med social inriktning,Degerfors,lvu,8
Yrken med social inriktning,Degerfors,handläggning,8
Säkerhet och bevakning,Munkfors,säkerhet,2
Säkerhet och bevakning,Munkfors,kassa,1
Säkerhet och bevakning,Munkfors,receptionsarbete,1
Säkerhet och bevakning,Munkfors,städning,1
Säkerhet och bevakning,Munkfors,simskoleundervisning,1
Säkerhet och bevakning,Munkfors,högskoleingenjörsutbildning,1
Säkerhet och bevakning,Munkfors,engelska,1
Säkerhet och bevakning,Munkfors,arbetsmiljöansvar,1
Säkerhet och bevakning,Munkfors,processvalidering,1
Säkerhet och bevakning,Munkfors,säkerhetsföreskrifter,1
Naturbruk,Mora,svenska,7
Naturbruk,Mora,körkort,6
Naturbruk,Mora,skogsvård,4
Naturbruk,Mora,engelska,4
Naturbruk,Mora,hållbart skogsbruk,3
Naturbruk,Mora,lag,3
Naturbruk,Mora,kulturvård,2
Naturbruk,Mora,skogsskötsel,2
Naturbruk,Mora,värdeskapande,2
Naturbruk,Mora,naturvård,2
Sanering och renhållning,Karlskoga,körkort,18
Sanering och renhållning,Karlskoga,kommunikationsmedel,9
Sanering och renhållning,Karlskoga,kombimaskin,9
Sanering och renhållning,Karlskoga,va,9
Sanering och renhållning,Karlskoga,svenska,6
Sanering och renhållning,Karlskoga,gymnasieutbildning,6
Sanering och renhållning,Karlskoga,lokalvård,6
Sanering och renhållning,Karlskoga,mottagningskök,4
Sanering och renhållning,Karlskoga,ungdomsverksamhet,4
Sanering och renhållning,Karlskoga,registerkontroll,4
Yrken med social inriktning,Herrljunga,mat,28
Yrken med social inriktning,Herrljunga,körkort,28
Yrken med social inriktning,Herrljunga,svenska,27
Yrken med social inriktning,Herrljunga,dokumentation,25
Yrken med social inriktning,Herrljunga,kommunikation,24
Yrken med social inriktning,Herrljunga,socialtjänst,17
Yrken med social inriktning,Herrljunga,assistans,17
Yrken med social inriktning,Herrljunga,myndighetsutövning,15
Yrken med social inriktning,Herrljunga,lss,14
Yrken med social inriktning,Herrljunga,handläggning,14
Naturvetenskap,Åsele,vision,2
Naturvetenskap,Åsele,hälsoskyddsutbildning,2
Naturvetenskap,Åsele,enligt miljöbalken,2
Naturvetenskap,Åsele,handläggning,2
Naturvetenskap,Åsele,samiska,2
Naturvetenskap,Åsele,körkort,2
Naturvetenskap,Åsele,svenska,2
Naturvetenskap,Åsele,miljöutbildning,2
Naturvetenskap,Åsele,sydsamiska,2
Naturvetenskap,Åsele,myndighetsutövning,2
Bygg och anläggning,Markaryd,svenska,39
Bygg och anläggning,Markaryd,körkort,20
Bygg och anläggning,Markaryd,truckkort,20
Bygg och anläggning,Markaryd,engelska,17
Bygg och anläggning,Markaryd,god fysik,17
Bygg och anläggning,Markaryd,traverskort,16
Bygg och anläggning,Markaryd,armering,16
Bygg och anläggning,Markaryd,gjutning,15
Bygg och anläggning,Markaryd,formsättning,15
Bygg och anläggning,Markaryd,betong,15
Hantverk,Mölndal,körkort,12
Hantverk,Mölndal,svenska,11
Hantverk,Mölndal,reparation,9
Hantverk,Mölndal,verktyg,7
Hantverk,Mölndal,montering,7
Hantverk,Mölndal,hjälpmedel,6
Hantverk,Mölndal,produktkännedom,6
Hantverk,Mölndal,branscherfarenhet,6
Hantverk,Mölndal,mästarbrev,6
Hantverk,Mölndal,lås,6
Kropps- och skönhetsvård,Vänersborg,teknik,1
Kropps- och skönhetsvård,Vänersborg,engelska,1
Kropps- och skönhetsvård,Vänersborg,make-up,1
Kropps- och skönhetsvård,Vänersborg,bildhantering,1
Kropps- och skönhetsvård,Vänersborg,mode,1
Kropps- och skönhetsvård,Vänersborg,arbetsmiljö,1
Kropps- och skönhetsvård,Vänersborg,adobe photoshop,1
Kropps- och skönhetsvård,Vänersborg,plm-system,1
Kropps- och skönhetsvård,Vänersborg,studiofotografering,1
Kropps- och skönhetsvård,Vänersborg,varumärken,1
Hantverk,Örkelljunga,engelska,1
Hantverk,Örkelljunga,leverantörer,1
Hantverk,Örkelljunga,design,1
Hantverk,Örkelljunga,sortiment,1
Hantverk,Örkelljunga,solidworks,1
Hantverk,Örkelljunga,möbler,1
Hantverk,Örkelljunga,teknisk dokumentation,1
Hantverk,Örkelljunga,data,1
Hantverk,Örkelljunga,körkort,1
Hantverk,Örkelljunga,svenska,1
"Kultur, media, design",Älmhult,engelska,5
"Kultur, media, design",Älmhult,microsoft office,5
"Kultur, media, design",Älmhult,media,5
"Kultur, media, design",Älmhult,miljö,4
"Kultur, media, design",Älmhult,act,4
"Kultur, media, design",Älmhult,informationsvetenskap,4
"Kultur, media, design",Älmhult,biblioteksvetenskap,4
"Kultur, media, design",Älmhult,marketing,4
"Kultur, media, design",Älmhult,film,4
"Kultur, media, design",Älmhult,design,3
Chefer och verksamhetsledare,Gnosjö,svenska,18
Chefer och verksamhetsledare,Gnosjö,engelska,17
Chefer och verksamhetsledare,Gnosjö,industri,10
Chefer och verksamhetsledare,Gnosjö,ledarskap,9
Chefer och verksamhetsledare,Gnosjö,högskoleutbildning,9
Chefer och verksamhetsledare,Gnosjö,personalansvar,9
Chefer och verksamhetsledare,Gnosjö,körkort,7
Chefer och verksamhetsledare,Gnosjö,lager,7
Chefer och verksamhetsledare,Gnosjö,budgetansvar,6
Chefer och verksamhetsledare,Gnosjö,budget,6
Säkerhet och bevakning,Åstorp,kompetensområden,4
Säkerhet och bevakning,Åstorp,räddningstjänst,4
Säkerhet och bevakning,Åstorp,bild,4
Säkerhet och bevakning,Åstorp,utrustning,3
Säkerhet och bevakning,Åstorp,akademisk examen,3
Säkerhet och bevakning,Åstorp,sårbarhetsanalyser,3
Säkerhet och bevakning,Åstorp,samverkan,3
Säkerhet och bevakning,Åstorp,krisorganisation,3
Säkerhet och bevakning,Åstorp,testning,2
Säkerhet och bevakning,Åstorp,it-vana,2
Säkerhet och bevakning,Ronneby,arbetslivserfarenhet,8
Säkerhet och bevakning,Ronneby,svenska,7
Säkerhet och bevakning,Ronneby,engelska,6
Säkerhet och bevakning,Ronneby,miljö,5
Säkerhet och bevakning,Ronneby,körkort,5
Säkerhet och bevakning,Ronneby,regler,4
Säkerhet och bevakning,Ronneby,säkerhet,4
Säkerhet och bevakning,Ronneby,arbetsmiljö,4
Säkerhet och bevakning,Ronneby,fordonsbranschen,3
Säkerhet och bevakning,Ronneby,grundläggande datakunskaper,3
Säkerhet och bevakning,Nacka,körkort,514
Säkerhet och bevakning,Nacka,dirigering,494
Säkerhet och bevakning,Nacka,transport,494
Säkerhet och bevakning,Nacka,arbete på väg,494
Säkerhet och bevakning,Nacka,svenska,84
Säkerhet och bevakning,Nacka,fordonsbranschen,19
Säkerhet och bevakning,Nacka,arbetslivserfarenhet,17
Säkerhet och bevakning,Nacka,fordon,16
Säkerhet och bevakning,Nacka,engelska,15
Säkerhet och bevakning,Nacka,microsoft office,15
"Administration, ekonomi, juridik",Olofström,svenska,25
"Administration, ekonomi, juridik",Olofström,engelska,17
"Administration, ekonomi, juridik",Olofström,administrativa uppgifter,10
"Administration, ekonomi, juridik",Olofström,ekonomi,8
"Administration, ekonomi, juridik",Olofström,datorvana,7
"Administration, ekonomi, juridik",Olofström,körkort,7
"Administration, ekonomi, juridik",Olofström,beteendevetenskap,6
"Administration, ekonomi, juridik",Olofström,administration,6
"Administration, ekonomi, juridik",Olofström,microsoft office,6
"Administration, ekonomi, juridik",Olofström,högskoleutbildning,6
Naturvetenskap,Sollentuna,svenska,10
Naturvetenskap,Sollentuna,engelska,6
Naturvetenskap,Sollentuna,gmp,5
Naturvetenskap,Sollentuna,laboratoriet,4
Naturvetenskap,Sollentuna,ekokardiografi,4
Naturvetenskap,Sollentuna,laboratoriemiljö,3
Naturvetenskap,Sollentuna,metodfrågor,3
Naturvetenskap,Sollentuna,ekg,3
Naturvetenskap,Sollentuna,rapportering,3
Naturvetenskap,Sollentuna,läkemedel,3
Sanering och renhållning,Öckerö,barn,8
Sanering och renhållning,Öckerö,körkort,6
Sanering och renhållning,Öckerö,svenska,6
Sanering och renhållning,Öckerö,första hjälpen,6
Sanering och renhållning,Öckerö,städning,4
Sanering och renhållning,Öckerö,engelska,3
Sanering och renhållning,Öckerö,hemstädning,3
Sanering och renhållning,Öckerö,egen bil,3
Sanering och renhållning,Öckerö,lokalvård,3
Sanering och renhållning,Öckerö,hantverk,2
Yrken med teknisk inriktning,Hylte,engelska,25
Yrken med teknisk inriktning,Hylte,svenska,25
Yrken med teknisk inriktning,Hylte,datorvana,17
Yrken med teknisk inriktning,Hylte,ledarskap,12
Yrken med teknisk inriktning,Hylte,schemaläggning,9
Yrken med teknisk inriktning,Hylte,arbetslivserfarenhet,8
Yrken med teknisk inriktning,Hylte,mekanik,7
Yrken med teknisk inriktning,Hylte,teknik,7
Yrken med teknisk inriktning,Hylte,gymnasieutbildning,6
Yrken med teknisk inriktning,Hylte,processindustri,6
Sanering och renhållning,Tidaholm,svenska,7
Sanering och renhållning,Tidaholm,storstädning,6
Sanering och renhållning,Tidaholm,hemstädning,5
Sanering och renhållning,Tidaholm,fönsterputsning,5
Sanering och renhållning,Tidaholm,körkort,5
Sanering och renhållning,Tidaholm,flyttstädning,5
Sanering och renhållning,Tidaholm,trappstädning,4
Sanering och renhållning,Tidaholm,energi,4
Sanering och renhållning,Tidaholm,lokalvård,3
Sanering och renhållning,Tidaholm,dagligstädning,2
Bygg och anläggning,Ånge,körkort,12
Bygg och anläggning,Ånge,svenska,5
Bygg och anläggning,Ånge,gymnasieutbildning,4
Bygg och anläggning,Ånge,upphandling,3
Bygg och anläggning,Ånge,vatten,3
Bygg och anläggning,Ånge,ebr,3
Bygg och anläggning,Ånge,montering,3
Bygg och anläggning,Ånge,isolering,3
Bygg och anläggning,Ånge,reparation,3
Bygg och anläggning,Ånge,resor,2
Sanering och renhållning,Arvika,svenska,13
Sanering och renhållning,Arvika,körkort,7
Sanering och renhållning,Arvika,lokalvård,6
Sanering och renhållning,Arvika,byggstädning,6
Sanering och renhållning,Arvika,flyttstädning,6
Sanering och renhållning,Arvika,städning,6
Sanering och renhållning,Arvika,ungdomar,3
Sanering och renhållning,Arvika,vård av funktionshindrade,3
Sanering och renhållning,Arvika,psykiatri,3
Sanering och renhållning,Arvika,gymnasieutbildning,3
Naturvetenskap,Norsjö,miljöarbete,2
Naturvetenskap,Norsjö,engelska,1
Naturvetenskap,Norsjö,miljöfrågor,1
Naturvetenskap,Norsjö,beräkningar,1
Naturvetenskap,Norsjö,hållbarhetsfrågor,1
Naturvetenskap,Norsjö,certifikat,1
Naturvetenskap,Norsjö,material,1
Naturvetenskap,Norsjö,livscykelanalys,1
Naturvetenskap,Norsjö,hållbarhet,1
Naturvetenskap,Norsjö,miljövarudeklarationer,1
Naturvetenskap,Tingsryd,svenska,3
Naturvetenskap,Tingsryd,körkort,2
Naturvetenskap,Tingsryd,livsmedel,2
Naturvetenskap,Tingsryd,tillsynsarbete,2
Naturvetenskap,Tingsryd,hälsoskydd,2
Naturvetenskap,Tingsryd,industri,1
Naturvetenskap,Tingsryd,kemi,1
Naturvetenskap,Tingsryd,riskbedömningar,1
Naturvetenskap,Tingsryd,vatten,1
Naturvetenskap,Tingsryd,problemlösning,1
"Transport, distribution, lager",Sorsele,svenska,6
"Transport, distribution, lager",Sorsele,skolskjuts,4
"Transport, distribution, lager",Sorsele,körkort,4
"Transport, distribution, lager",Sorsele,körprov,2
"Transport, distribution, lager",Sorsele,taxilegitimation,2
"Transport, distribution, lager",Sorsele,trafikstörningar,2
"Transport, distribution, lager",Sorsele,skoltransporter,2
"Transport, distribution, lager",Sorsele,taxiförarlegitimation,2
"Transport, distribution, lager",Sorsele,yrkeskompetens,2
"Transport, distribution, lager",Sorsele,trafikledning,2
Säkerhet och bevakning,Härjedalen,svenska,24
Säkerhet och bevakning,Härjedalen,engelska,23
Säkerhet och bevakning,Härjedalen,svenskt medborgarskap,22
Säkerhet och bevakning,Härjedalen,myndigheter,21
Säkerhet och bevakning,Härjedalen,verktyg,21
Säkerhet och bevakning,Härjedalen,microsoft office,4
Säkerhet och bevakning,Härjedalen,samiska,2
Säkerhet och bevakning,Härjedalen,fordonsbranschen,2
Säkerhet och bevakning,Härjedalen,certifikat,2
Säkerhet och bevakning,Härjedalen,kontrollbesiktning,2
Sanering och renhållning,Sölvesborg,första hjälpen,6
Sanering och renhållning,Sölvesborg,barn,6
Sanering och renhållning,Sölvesborg,körkort,5
Sanering och renhållning,Sölvesborg,egen bil,4
Sanering och renhållning,Sölvesborg,svenska,3
Sanering och renhållning,Sölvesborg,kontorsstädning,2
Sanering och renhållning,Sölvesborg,hemstädning,2
Sanering och renhållning,Sölvesborg,städning,2
Sanering och renhållning,Sölvesborg,energi,2
Sanering och renhållning,Sölvesborg,allergi,2
"Kultur, media, design",Salem,växtbiologi,2
"Kultur, media, design",Salem,vetenskapsområdet,2
"Kultur, media, design",Salem,statistiska metoder,2
"Kultur, media, design",Salem,biomedicin,2
"Kultur, media, design",Salem,forskning,2
"Kultur, media, design",Salem,terminologi,2
"Installation, drift, underhåll",Åtvidaberg,körkort,8
"Installation, drift, underhåll",Åtvidaberg,arbetslivserfarenhet,5
"Installation, drift, underhåll",Åtvidaberg,felavhjälpning,5
"Installation, drift, underhåll",Åtvidaberg,datorvana,4
"Installation, drift, underhåll",Åtvidaberg,montering,4
"Installation, drift, underhåll",Åtvidaberg,driftsättning,4
"Installation, drift, underhåll",Åtvidaberg,resor,3
