Occupation Field,Municipality,Skill,Count
"Installation, drift, underhåll",Båstad,förebyggande underhåll,5
"Installation, drift, underhåll",Båstad,teknisk utbildning,5
"Installation, drift, underhåll",Båstad,problemlösning,5
"Installation, drift, underhåll",Båstad,reservdelar,4
"Installation, drift, underhåll",Båstad,reservdelshållning,4
Tekniskt arbete,Vellinge,upphandling,2
Tekniskt arbete,Vellinge,svenska,2
Tekniskt arbete,Vellinge,bild,2
Tekniskt arbete,Vellinge,personalansvar,1
Tekniskt arbete,Vellinge,resultatansvar,1
Tekniskt arbete,Vellinge,underhållsplaner,1
Tekniskt arbete,Vellinge,förbättringsarbete,1
Tekniskt arbete,Vellinge,budgetansvar,1
Tekniskt arbete,Vellinge,förvaltning,1
Tekniskt arbete,Vellinge,förändringsarbete,1
"Hotell, restaurang, storhushåll",Borås,mat,69
"Hotell, restaurang, storhushåll",Borås,svenska,62
"Hotell, restaurang, storhushåll",Borås,restaurang,35
"Hotell, restaurang, storhushåll",Borås,kassa,29
"Hotell, restaurang, storhushåll",Borås,kök,24
"Hotell, restaurang, storhushåll",Borås,grundskolan,21
"Hotell, restaurang, storhushåll",Borås,diska,21
"Hotell, restaurang, storhushåll",Borås,matlagning,19
"Hotell, restaurang, storhushåll",Borås,servering,19
"Hotell, restaurang, storhushåll",Borås,engelska,16
Hälso- och sjukvård,Uppsala,sjukvård,600
Hälso- och sjukvård,Uppsala,svenska,559
Hälso- och sjukvård,Uppsala,körkort,348
Hälso- och sjukvård,Uppsala,handledning,323
Hälso- och sjukvård,Uppsala,mottagning,314
Hälso- och sjukvård,Uppsala,behandling,298
Hälso- och sjukvård,Uppsala,datorvana,288
Hälso- och sjukvård,Uppsala,primärvård,267
Hälso- och sjukvård,Uppsala,barn,236
Hälso- och sjukvård,Uppsala,omvårdnad,217
Naturvetenskapligt arbete,Stockholm,engelska,501
Naturvetenskapligt arbete,Stockholm,svenska,413
Naturvetenskapligt arbete,Stockholm,forskning,224
Naturvetenskapligt arbete,Stockholm,doktorsexamen,223
Naturvetenskapligt arbete,Stockholm,kemi,177
Naturvetenskapligt arbete,Stockholm,rekryteringssystem,160
Naturvetenskapligt arbete,Stockholm,arbetslivserfarenhet,148
Naturvetenskapligt arbete,Stockholm,miljö,143
Naturvetenskapligt arbete,Stockholm,analys,141
Naturvetenskapligt arbete,Stockholm,gmp,134
Socialt arbete,Uppsala,svenska,389
Socialt arbete,Uppsala,körkort,367
Socialt arbete,Uppsala,barn,284
Socialt arbete,Uppsala,omvårdnad,154
Socialt arbete,Uppsala,sjukvård,154
Socialt arbete,Uppsala,assistans,130
Socialt arbete,Uppsala,dokumentation,125
Socialt arbete,Uppsala,omsorg,123
Socialt arbete,Uppsala,kommunikation,112
Socialt arbete,Uppsala,matlagning,109
"Försäljning, inköp, marknadsföring",Borås,svenska,689
"Försäljning, inköp, marknadsföring",Borås,engelska,654
"Försäljning, inköp, marknadsföring",Borås,försäljning,357
"Försäljning, inköp, marknadsföring",Borås,datorvana,354
"Försäljning, inköp, marknadsföring",Borås,kundtjänst,209
"Försäljning, inköp, marknadsföring",Borås,kundservice,174
"Försäljning, inköp, marknadsföring",Borås,mode,146
"Försäljning, inköp, marknadsföring",Borås,energi,145
"Försäljning, inköp, marknadsföring",Borås,administration,122
"Försäljning, inköp, marknadsföring",Borås,norska,120
Data/IT,Sundsvall,svenska,214
Data/IT,Sundsvall,engelska,201
Data/IT,Sundsvall,teknik,85
Data/IT,Sundsvall,java,61
Data/IT,Sundsvall,programmering,61
Data/IT,Sundsvall,arbetslivserfarenhet,59
Data/IT,Sundsvall,design,56
Data/IT,Sundsvall,systemutveckling,56
Data/IT,Sundsvall,problemlösning,53
Data/IT,Sundsvall,kommunikation,49
Tekniskt arbete,Göteborg,engelska,1805
Tekniskt arbete,Göteborg,svenska,1777
Tekniskt arbete,Göteborg,design,977
Tekniskt arbete,Göteborg,automotive,755
Tekniskt arbete,Göteborg,arbetslivserfarenhet,635
Tekniskt arbete,Göteborg,körkort,601
Tekniskt arbete,Göteborg,teknik,591
Tekniskt arbete,Göteborg,konstruktion,532
Tekniskt arbete,Göteborg,innovation,468
Tekniskt arbete,Göteborg,can,450
Pedagogiskt arbete,Linköping,undervisning,735
Pedagogiskt arbete,Linköping,forskning,443
Pedagogiskt arbete,Linköping,svenska,398
Pedagogiskt arbete,Linköping,styrdokument,380
Pedagogiskt arbete,Linköping,engelska,317
Pedagogiskt arbete,Linköping,förskola,220
Pedagogiskt arbete,Linköping,lärarutbildning,210
Pedagogiskt arbete,Linköping,förskollärarutbildning,159
Pedagogiskt arbete,Linköping,lärarlegitimation,157
Pedagogiskt arbete,Linköping,barn,150
Pedagogiskt arbete,Botkyrka,undervisning,212
Pedagogiskt arbete,Botkyrka,svenska,157
Pedagogiskt arbete,Botkyrka,barn,139
Pedagogiskt arbete,Botkyrka,ungdomar,94
Pedagogiskt arbete,Botkyrka,styrdokument,87
Pedagogiskt arbete,Botkyrka,lärarlegitimation,84
Pedagogiskt arbete,Botkyrka,ledarskap,62
Pedagogiskt arbete,Botkyrka,engelska,53
Pedagogiskt arbete,Botkyrka,kultur,53
Pedagogiskt arbete,Botkyrka,gymnasium,51
Transport,Linköping,truckkort,192
Transport,Linköping,svenska,163
Transport,Linköping,körkort,147
Transport,Linköping,lager,136
Transport,Linköping,truckkörning,82
Transport,Linköping,god fysik,79
Transport,Linköping,engelska,75
Transport,Linköping,ykb,70
Transport,Linköping,datorvana,59
Transport,Linköping,försäkring,48
"Försäljning, inköp, marknadsföring",Göteborg,svenska,4578
"Försäljning, inköp, marknadsföring",Göteborg,försäljning,4362
"Försäljning, inköp, marknadsföring",Göteborg,engelska,3368
"Försäljning, inköp, marknadsföring",Göteborg,körkort,1881
"Försäljning, inköp, marknadsföring",Göteborg,kundservice,1270
"Försäljning, inköp, marknadsföring",Göteborg,kundtjänst,999
"Försäljning, inköp, marknadsföring",Göteborg,egen bil,958
"Försäljning, inköp, marknadsföring",Göteborg,verktyg,826
"Försäljning, inköp, marknadsföring",Göteborg,microsoft office,730
"Försäljning, inköp, marknadsföring",Göteborg,gymnasiekompetens,719
"Administration, ekonomi, juridik",Järfälla,svenska,88
"Administration, ekonomi, juridik",Järfälla,engelska,54
"Administration, ekonomi, juridik",Järfälla,microsoft office,28
"Administration, ekonomi, juridik",Järfälla,excel,27
"Administration, ekonomi, juridik",Järfälla,deployment,24
"Administration, ekonomi, juridik",Järfälla,can,24
"Administration, ekonomi, juridik",Järfälla,its,22
"Administration, ekonomi, juridik",Järfälla,ekonomi,21
"Administration, ekonomi, juridik",Järfälla,administrativa uppgifter,21
"Administration, ekonomi, juridik",Järfälla,högskoleutbildning,18
Data/IT,Stockholm,svenska,5963
Data/IT,Stockholm,engelska,5540
Data/IT,Stockholm,design,2411
Data/IT,Stockholm,teknik,2238
Data/IT,Stockholm,java,2026
Data/IT,Stockholm,javascript,1820
Data/IT,Stockholm,data,1771
Data/IT,Stockholm,nätverk,1479
Data/IT,Stockholm,linux,1436
Data/IT,Stockholm,sql,1373
Socialt arbete,Nacka,barn,171
Socialt arbete,Nacka,svenska,117
Socialt arbete,Nacka,förskola,71
Socialt arbete,Nacka,lss,63
Socialt arbete,Nacka,körkort,59
Socialt arbete,Nacka,omsorg,59
Socialt arbete,Nacka,kommunikation,57
Socialt arbete,Nacka,dokumentation,53
Socialt arbete,Nacka,sjukvård,47
Socialt arbete,Nacka,ungdomar,47
Bygg och anläggning,Haninge,körkort,39
Bygg och anläggning,Haninge,svenska,35
Bygg och anläggning,Haninge,montering,10
Bygg och anläggning,Haninge,takläggning,9
Bygg och anläggning,Haninge,anläggning,9
Bygg och anläggning,Haninge,engelska,8
Bygg och anläggning,Haninge,vatten,8
Bygg och anläggning,Haninge,anläggningsbranschen,8
Bygg och anläggning,Haninge,finplanering,7
Bygg och anläggning,Haninge,arbetslivserfarenhet,7
Hälso- och sjukvård,Norrköping,svenska,215
Hälso- och sjukvård,Norrköping,körkort,187
Hälso- och sjukvård,Norrköping,sjukvård,169
Hälso- och sjukvård,Norrköping,funktionsnedsättning,161
Hälso- och sjukvård,Norrköping,primärvård,96
Hälso- och sjukvård,Norrköping,äldreomsorg,94
Hälso- och sjukvård,Norrköping,kommunikation,93
Hälso- och sjukvård,Norrköping,hemtjänst,84
Hälso- och sjukvård,Norrköping,omvårdnad,83
Hälso- och sjukvård,Norrköping,datorvana,76
"Installation, drift, underhåll",Örebro,körkort,223
"Installation, drift, underhåll",Örebro,svenska,188
"Installation, drift, underhåll",Örebro,reparation,112
"Installation, drift, underhåll",Örebro,engelska,104
"Installation, drift, underhåll",Örebro,el,78
"Installation, drift, underhåll",Örebro,felsökning,75
"Installation, drift, underhåll",Örebro,gymnasieutbildning,68
"Installation, drift, underhåll",Örebro,datorvana,66
"Installation, drift, underhåll",Örebro,arbetslivserfarenhet,60
"Installation, drift, underhåll",Örebro,hydraulik,54
Socialt arbete,Örnsköldsvik,körkort,41
Socialt arbete,Örnsköldsvik,personlig hygien,21
Socialt arbete,Örnsköldsvik,egen bil,18
Socialt arbete,Örnsköldsvik,barn,16
Socialt arbete,Örnsköldsvik,socionomexamen,16
Socialt arbete,Örnsköldsvik,hemmiljö,15
Socialt arbete,Örnsköldsvik,kommunikation,11
Socialt arbete,Örnsköldsvik,städning,11
Socialt arbete,Örnsköldsvik,vardagssysslor,10
Socialt arbete,Örnsköldsvik,påklädning,10
"Kultur, media, design",Mölndal,svenska,55
"Kultur, media, design",Mölndal,engelska,54
"Kultur, media, design",Mölndal,mode,46
"Kultur, media, design",Mölndal,butikskommunikation,39
"Kultur, media, design",Mölndal,visual merchandising,39
"Kultur, media, design",Mölndal,branscherfarenhet,12
"Kultur, media, design",Mölndal,dekoratörsutbildning,11
"Kultur, media, design",Mölndal,kampanjexponering,11
"Kultur, media, design",Mölndal,adobe photoshop,10
"Kultur, media, design",Mölndal,energi,9
Naturbruk,Höganäs,skötsel,7
Naturbruk,Höganäs,körkort,5
Naturbruk,Höganäs,växter,3
Naturbruk,Höganäs,svenska,3
Naturbruk,Höganäs,lastning,2
Naturbruk,Höganäs,truckkörning,2
Naturbruk,Höganäs,truck,2
Naturbruk,Höganäs,lossning,2
Naturbruk,Höganäs,rapportering,2
Naturbruk,Höganäs,planter,2
"Försäljning, inköp, marknadsföring",Norrköping,svenska,410
"Försäljning, inköp, marknadsföring",Norrköping,försäljning,364
"Försäljning, inköp, marknadsföring",Norrköping,engelska,341
"Försäljning, inköp, marknadsföring",Norrköping,datorvana,125
"Försäljning, inköp, marknadsföring",Norrköping,miljö,109
"Försäljning, inköp, marknadsföring",Norrköping,kundrelationer,103
"Försäljning, inköp, marknadsföring",Norrköping,butik,99
"Försäljning, inköp, marknadsföring",Norrköping,körkort,98
"Försäljning, inköp, marknadsföring",Norrköping,säljerfarenhet,77
"Försäljning, inköp, marknadsföring",Norrköping,energi,76
Naturbruk,Kävlinge,planter,4
Naturbruk,Kävlinge,växter,3
Naturbruk,Kävlinge,traktorkörning,3
Naturbruk,Kävlinge,lantbruk,3
Naturbruk,Kävlinge,grönsaker,3
Naturbruk,Kävlinge,sorteringsarbete,2
Naturbruk,Kävlinge,odling,2
Naturbruk,Kävlinge,försäljning,2
Naturbruk,Kävlinge,svenska,2
Naturbruk,Kävlinge,språkkunskaper,2
"Försäljning, inköp, marknadsföring",Uddevalla,försäljning,89
"Försäljning, inköp, marknadsföring",Uddevalla,reklamationer,81
"Försäljning, inköp, marknadsföring",Uddevalla,visningar,78
"Försäljning, inköp, marknadsföring",Uddevalla,bokningar,54
"Försäljning, inköp, marknadsföring",Uddevalla,svenska,49
"Försäljning, inköp, marknadsföring",Uddevalla,körkort,34
"Försäljning, inköp, marknadsföring",Uddevalla,butik,22
"Försäljning, inköp, marknadsföring",Uddevalla,engelska,21
"Försäljning, inköp, marknadsföring",Uddevalla,kundservice,19
"Försäljning, inköp, marknadsföring",Uddevalla,energi,18
Socialt arbete,Klippan,omvårdnad,27
Socialt arbete,Klippan,hushållssysslor,20
Socialt arbete,Klippan,matlagning,16
Socialt arbete,Klippan,körkort,14
Socialt arbete,Klippan,mat,13
Socialt arbete,Klippan,kommunikation,12
Socialt arbete,Klippan,träning,11
Socialt arbete,Klippan,personlig hygien,10
Socialt arbete,Klippan,djur,9
Socialt arbete,Klippan,film,8
Hälso- och sjukvård,Malmö,svenska,481
Hälso- och sjukvård,Malmö,barn,218
Hälso- och sjukvård,Malmö,verksamhetssystem,167
Hälso- och sjukvård,Malmö,sjukvård,161
Hälso- och sjukvård,Malmö,dokumentation,155
Hälso- och sjukvård,Malmö,ungdomar,148
Hälso- och sjukvård,Malmö,datorkunskaper,146
Hälso- och sjukvård,Malmö,körkort,145
Hälso- och sjukvård,Malmö,gymnasium,145
Hälso- och sjukvård,Malmö,handledning,130
"Administration, ekonomi, juridik",Malmö,svenska,1600
"Administration, ekonomi, juridik",Malmö,engelska,1218
"Administration, ekonomi, juridik",Malmö,ekonomi,723
"Administration, ekonomi, juridik",Malmö,administration,709
"Administration, ekonomi, juridik",Malmö,excel,610
"Administration, ekonomi, juridik",Malmö,microsoft office,540
"Administration, ekonomi, juridik",Malmö,administrativa uppgifter,494
"Administration, ekonomi, juridik",Malmö,arbetslivserfarenhet,422
"Administration, ekonomi, juridik",Malmö,redovisning,395
"Administration, ekonomi, juridik",Malmö,datorvana,336
"Försäljning, inköp, marknadsföring",Uppsala,svenska,408
"Försäljning, inköp, marknadsföring",Uppsala,försäljning,403
"Försäljning, inköp, marknadsföring",Uppsala,engelska,165
"Försäljning, inköp, marknadsföring",Uppsala,körkort,111
"Försäljning, inköp, marknadsföring",Uppsala,verktyg,90
"Försäljning, inköp, marknadsföring",Uppsala,kundbemötande,82
"Försäljning, inköp, marknadsföring",Uppsala,butik,76
"Försäljning, inköp, marknadsföring",Uppsala,marknadsföring,62
"Försäljning, inköp, marknadsföring",Uppsala,event,62
"Försäljning, inköp, marknadsföring",Uppsala,resor,59
Pedagogiskt arbete,Nacka,undervisning,274
Pedagogiskt arbete,Nacka,svenska,181
Pedagogiskt arbete,Nacka,barn,137
Pedagogiskt arbete,Nacka,verktyg,96
Pedagogiskt arbete,Nacka,styrdokument,86
Pedagogiskt arbete,Nacka,ikt,83
Pedagogiskt arbete,Nacka,engelska,83
Pedagogiskt arbete,Nacka,ledarskap,78
Pedagogiskt arbete,Nacka,lärarlegitimation,66
Pedagogiskt arbete,Nacka,förskola,63
"Hotell, restaurang, storhushåll",Värmdö,svenska,75
"Hotell, restaurang, storhushåll",Värmdö,mat,52
"Hotell, restaurang, storhushåll",Värmdö,engelska,50
"Hotell, restaurang, storhushåll",Värmdö,beställningar,41
"Hotell, restaurang, storhushåll",Värmdö,rekrytering,37
"Hotell, restaurang, storhushåll",Värmdö,städning,24
"Hotell, restaurang, storhushåll",Värmdö,matlagning,22
"Hotell, restaurang, storhushåll",Värmdö,restaurang,21
"Hotell, restaurang, storhushåll",Värmdö,kassaarbete,20
"Hotell, restaurang, storhushåll",Värmdö,kassa,19
Kropps- och skönhetsvård,Göteborg,behandling,57
Kropps- och skönhetsvård,Göteborg,svenska,50
Kropps- och skönhetsvård,Göteborg,försäljning,37
Kropps- och skönhetsvård,Göteborg,massage,27
Kropps- och skönhetsvård,Göteborg,klippning,23
Kropps- och skönhetsvård,Göteborg,nyheter,23
Kropps- och skönhetsvård,Göteborg,färgning,22
Kropps- och skönhetsvård,Göteborg,engelska,20
Kropps- och skönhetsvård,Göteborg,pedikyr,18
Kropps- och skönhetsvård,Göteborg,damklippning,17
"Hotell, restaurang, storhushåll",Uppsala,svenska,162
"Hotell, restaurang, storhushåll",Uppsala,mat,143
"Hotell, restaurang, storhushåll",Uppsala,kök,79
"Hotell, restaurang, storhushåll",Uppsala,servering,78
"Hotell, restaurang, storhushåll",Uppsala,körkort,72
"Hotell, restaurang, storhushåll",Uppsala,restaurang,68
"Hotell, restaurang, storhushåll",Uppsala,engelska,62
"Hotell, restaurang, storhushåll",Uppsala,kassaarbete,50
"Hotell, restaurang, storhushåll",Uppsala,matlagning,44
"Hotell, restaurang, storhushåll",Uppsala,städning,44
Transport,Växjö,truckkort,413
Transport,Växjö,körkort,380
Transport,Växjö,lager,294
Transport,Växjö,svenska,258
Transport,Växjö,ykb,189
Transport,Växjö,truckkörning,175
Transport,Växjö,egen bil,147
Transport,Växjö,ce-körkort,117
Transport,Växjö,truck,112
Transport,Växjö,tung lastbil,102
Tekniskt arbete,Stockholm,svenska,2008
Tekniskt arbete,Stockholm,engelska,1847
Tekniskt arbete,Stockholm,körkort,759
Tekniskt arbete,Stockholm,teknik,643
Tekniskt arbete,Stockholm,arbetslivserfarenhet,491
Tekniskt arbete,Stockholm,el,431
Tekniskt arbete,Stockholm,design,402
Tekniskt arbete,Stockholm,microsoft office,360
Tekniskt arbete,Stockholm,konstruktion,346
Tekniskt arbete,Stockholm,projektledning,336
Pedagogiskt arbete,Falköping,rekryteringsverktyg,134
Pedagogiskt arbete,Falköping,kunskapsutveckling,111
Pedagogiskt arbete,Falköping,arbetsmiljö,79
Pedagogiskt arbete,Falköping,undervisning,62
Pedagogiskt arbete,Falköping,lärarlegitimation,41
Pedagogiskt arbete,Falköping,förskola,27
Pedagogiskt arbete,Falköping,svenska,22
Pedagogiskt arbete,Falköping,ma,21
Pedagogiskt arbete,Falköping,lärarutbildning,19
Pedagogiskt arbete,Falköping,matematik,17
Hantverksyrken,Mölndal,sortiment,5
Hantverksyrken,Mölndal,mode,4
Hantverksyrken,Mölndal,avbakning,3
Hantverksyrken,Mölndal,bageriverksamhet,3
Hantverksyrken,Mölndal,arbetslivserfarenhet,3
Hantverksyrken,Mölndal,engelska,3
Hantverksyrken,Mölndal,mönsterkonstruktion,3
Hantverksyrken,Mölndal,energi,3
Hantverksyrken,Mölndal,adobe illustrator,3
Hantverksyrken,Mölndal,sömnad,3
Pedagogiskt arbete,Stockholm,undervisning,3331
Pedagogiskt arbete,Stockholm,svenska,3107
Pedagogiskt arbete,Stockholm,barn,2315
Pedagogiskt arbete,Stockholm,engelska,1446
Pedagogiskt arbete,Stockholm,verktyg,965
Pedagogiskt arbete,Stockholm,förskola,932
Pedagogiskt arbete,Stockholm,ungdomar,923
Pedagogiskt arbete,Stockholm,matematik,887
Pedagogiskt arbete,Stockholm,kompetensutveckling,809
Pedagogiskt arbete,Stockholm,handledning,809
Transport,Norrköping,svenska,178
Transport,Norrköping,truckkort,144
Transport,Norrköping,lager,114
Transport,Norrköping,körkort,98
Transport,Norrköping,truckkörning,83
Transport,Norrköping,ykb,58
Transport,Norrköping,engelska,54
Transport,Norrköping,logistik,48
Transport,Norrköping,säkerhetsinstruktioner,39
Transport,Norrköping,utbildningsmaterial,38
